KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
df_pda_fEGkOe8,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Fale com o Professor Stern,,Поговори с профессором Стерном,,与Stern教授交谈,,,,,,
df_pda_KWC8MCS,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Fale com o Professor Stern,,Поговори с Профессором Стерном,,与Stern教授谈话,,,,,,
df_pda_cqVWiGO,Go to Professor Stern,Gehe zu Professor Stern,Va voir le Professeur Stern,Vai dal Professor Stern,Ve al profesor Stern,,Vá para o Professor Stern,,Иди к профессору Стерну,,去找Stern教授,,,,,,
df_pda_GKem4iu,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Converse com o Professor Stern,,Поговори с профессором Стерном,,与斯特恩教授交谈,,,,,,
df_pda_G4OmIK4,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Converse com o Professor Stern,,Поговори с профессором Стерном,,与Stern教授交谈,,,,,,
df_pda_u0Caqi0,Go to the Laboratory,Gehe zum Labor,Va au Laboratoire,Vai al Laboratorio,Ve al Laboratorio,,Vá para o Laboratório,,Иди в Лабораторию,,去实验室,,,,,,
df_pda_S0ni2OO,Research is the key to victory against the Dark Faction.,Forschung ist der Schlüssel zum Sieg gegen die Dark Faction.,La recherche est la clé de la victoire contre la Dark Faction.,La ricerca è la chiave per la vittoria contro la Dark Faction.,La investigación es la clave para la victoria contra la Dark Faction.,,Pesquisa é a chave para a vitória contra a Dark Faction.,,Исследования - ключ к победе над Dark Faction.,,研究是战胜Dark Faction的关键。,,,,,,
df_pda_Oq4CC84,[c][3ab3b0][b]Professor Stern:[/b][-][/c] Research is the key to our success. Make yourself familiar with the Research Terminal.,[c][3ab3b0][b]Professor Stern:[/b][-][/c] Forschung ist der Schlüssel zu unserem Erfolg. Mach dich mit dem Forschungsterminal vertraut.,[c][3ab3b0][b]Professeur Stern :[/b][-][/c] La recherche est la clé de notre succès. Familiarise-toi avec le Terminal de Recherche.,[c][3ab3b0][b]Professor Stern:[/b][-][/c] La ricerca è la chiave del nostro successo. Familiarizzati con il Terminale di Ricerca.,[c][3ab3b0][b]Professor Stern:[/b][-][/c] La investigación es la clave de nuestro éxito. Familiarízate con el Terminal de Investigación.,,[c][3ab3b0][b]Professor Stern:[/b][-][/c] A pesquisa é a chave para o nosso sucesso. Familiarize-se com o Terminal de Pesquisa.,,[c][3ab3b0][b]Профессор Штерн:[/b][-][/c] Исследования - ключ к нашему успеху. Ознакомься с Исследовательским Терминалом.,,[c][3ab3b0][b]Professor Stern:[/b][-][/c] 研究是我们成功的关键。熟悉研究终端。,,,,,,
df_pda_Kq3uSSe,Go to Radesk,Gehe nach Radesk,Va à Radesk,Vai a Radesk,Ve a Radesk,,Vá para Radesk,,Иди в Рэдеск,,去Radesk,,,,,,
df_pda_0e8mo40,Talk to Radesk,Sprich mit Radesk,Parle à Radesk,Parla con Radesk,Habla con Radesk,,Fale com Radesk,,Поговори с Радеском,,和Radesk谈谈,,,,,,
df_pda_0K8qOqw,Talk to Radesk,Sprich mit Radesk,Parle à Radesk,Parla con Radesk,Habla con Radesk,,Fale com Radesk,,Поговори с Радеском,,和Radesk谈谈,,,,,,
df_pda_kCmCuSC,Prepare to liberate the Trade Route,"Bereite dich darauf vor, die Handelsroute zu befreien",Prépare-toi à libérer la Route Commerciale,Preparati a liberare la Trade Route,Prepárate para liberar la Trade Route,,Prepare-se para libertar a Rota Comercial,,Приготовься освободить Торговый Путь,,准备解放贸易路线,,,,,,
df_pda_0W8iSKS,Resupply and fly to the Orbit,Versorge dich neu und fliege in den Orbit,Ravitailler et voler vers l'Orbite,Rifornisci e vola verso l'orbita,Reabastece y vuela a la Órbita,,Reabasteça e voe para a Órbita,,Пополнить запасы и лететь на орбиту,,补给并飞往轨道,,,,,,
df_pda_8b84aKa,Resupply and fly to the Orbit,Versorge dich neu und fliege in den Orbit,Ravitaille-toi et vole vers l'Orbite,Rifornisci e vola verso l'Orbita,Reabastece y vuela a la Órbita,,Reabasteça e voe para a Órbita,,Пополнить запасы и лететь на орбиту,,补给并飞向轨道,,,,,,
df_pda_0SseWmm,Warp to the marked Sector,Warpe in den markierten Sektor,Warp vers le Secteur marqué,Salta al Settore segnato,Salta al Sector marcado,,Dobra para o Setor marcado,,Прыгай в отмеченный сектор,,跃迁到标记的区域,,,,,,
df_pda_wCmCqOu,Fly towards Rano Sector and press K,Flieg in Richtung Rano-Sektor und drücke K,Vole vers le secteur Rano et appuie sur K,Vola verso il Settore Rano e premi K,Vuela hacia el Sector Rano y presiona K,,Voe em direção ao Setor Rano e pressione K,,Лети в сектор Рано и нажми K,,飞向Rano Sector并按K,,,,,,
df_pda_eS4S7Gi,Fly towards Rano Sector and press K,Fliege in Richtung Rano-Sektor und drücke K,Vole vers le secteur Rano et appuie sur K,Vola verso il Settore Rano e premi K,Vuela hacia el Sector Rano y presiona K,,Voe em direção ao Setor Rano e pressione K,,Лети к сектору Рано и нажми K,,飞向Rano Sector并按K,,,,,,
df_pda_i440v4W,Destroy the Dark Pillar,Zerstöre den Dark Pillar,Détruis le Dark Pillar,Distruggi il Pilastro Oscuro,Destruye el Dark Pillar,,Destrua o Dark Pillar,,Уничтожь Темный Столп,,摧毁Dark Pillar,,,,,,
df_pda_2K8U08a,Destroy the Dark Pillar,Zerstöre den Dark Pillar,Détruis le Dark Pillar,Distruggi il Pilastro Oscuro,Destruye el Dark Pillar,,Destrua o Dark Pillar,,Уничтожь Темный Столп,,摧毁Dark Pillar,,,,,,
df_pda_SaSC4eK,Destroy the Dark Pillar,Zerstöre den Dark Pillar,Détruis le Dark Pillar,Distruggi il Dark Pillar,Destruye el Dark Pillar,,Destrua o Dark Pillar,,Уничтожь Темный Столп,,摧毁Dark Pillar,,,,,,
df_pda_qmSaWq0,Return to Forra Sector,Rückkehr zum Forra-Sektor,Retourne au Secteur Forra,Ritorna al Settore Forra,Regresa al Sector Forra,,Retorne ao Setor Forra,,Вернись в сектор Форра,,返回Forra区,,,,,,
df_pda_YieODmS,[b][c][3ab3b0]Radesk[-][/c][/b]: Outstanding! Please come back to me at Forra.,[b][c][3ab3b0]Radesk[-][/c][/b]: Hervorragend! Bitte komm zu mir nach Forra zurück.,"[b][c][3ab3b0]Radesk[-][/c][/b] : Excellent ! Reviens me voir à Forra, s'il te plaît.","[b][c][3ab3b0]Radesk[-][/c][/b]: Eccezionale! Per favore, torna da me a Forra.","[b][c][3ab3b0]Radesk[-][/c][/b]: ¡Excelente! Por favor, vuelve a verme en Forra.",,"[b][c][3ab3b0]Radesk[-][/c][/b]: Excelente! Por favor, volte para mim em Forra.",,"[b][c][3ab3b0]Radesk[-][/c][/b]: Отлично! Пожалуйста, возвращайся ко мне в Форру.",,[b][c][3ab3b0]Radesk[-][/c][/b]：太棒了！请回到Forra找我。,,,,,,
df_pda_KVGKOSe,Enter Forra Sector,Betritt den Forra-Sektor,Entre dans le secteur Forra,Entra nel Settore Forra,Entra en el Sector Forra,,Entre no Setor Forra,,Вход в сектор Forra,,进入Forra区,,,,,,
df_pda_e80eHCO,Enter Forra Sector,Betritt den Forra-Sektor,Entre dans le secteur Forra,Entra nel Settore Forra,Entra en el Sector Forra,,Entre no Setor Forra,,Войти в сектор Forra,,进入Forra区,,,,,,
df_pda_SaSKHK4,Enter Forra and talk to Radesk at the Polaris HQ,Betritt Forra und sprich mit Radesk im Polaris HQ,Entre dans Forra et parle à Radesk au quartier général de Polaris,Entra in Forra e parla con Radesk al Polaris HQ,Entra en Forra y habla con Radesk en el Polaris HQ,,Entre em Forra e fale com Radesk no Polaris HQ,,Войди в Forra и поговори с Radesk в Polaris HQ,,进入Forra并在Polaris总部与Radesk交谈,,,,,,
df_pda_4OOq8Ka,Enter Forra and talk to Radesk at the Polaris HQ,Betritt Forra und sprich mit Radesk im Polaris-HQ,Entre dans Forra et parle à Radesk au QG Polaris,Entra in Forra e parla con Radesk al Polaris HQ,Entra en Forra y habla con Radesk en la Polaris HQ,,Entre em Forra e fale com Radesk na sede da Polaris,,Войди в Forra и поговори с Radesk в Polaris HQ,,进入Forra并在Polaris总部与Radesk交谈,,,,,,
df_pda_uSXqZ4m,Enter Forra and talk to Radesk at the Polaris HQ,Betritt Forra und sprich mit Radesk im Polaris HQ,Entre dans Forra et parle à Radesk au quartier général de Polaris,Entra a Forra e parla con Radesk al Polaris HQ,Entra en Forra y habla con Radesk en el Polaris HQ,,Entre em Forra e fale com Radesk no Polaris HQ,,Войди в Forra и поговори с Radesk в Polaris HQ,,进入Forra并在Polaris总部与Radesk交谈,,,,,,
df_pda_iOI4u0O,Find Tu'An in the main tower,Finde Tu'An im Hauptturm,Trouve Tu'An dans la tour principale,Trova Tu'An nella torre principale,Encuentra a Tu'An en la torre principal,,Encontre Tu'An na torre principal,,Найди Tu'An в главной башне,,在主塔找到Tu'An,,,,,,
df_pda_88QSOqC,Talk with Tu'An,Sprich mit Tu'An,Parle avec Tu'An,Parla con Tu'An,Habla con Tu'An,,Converse com Tu'An,,Поговори с Tu'An,,与Tu'An交谈,,,,,,
df_pda_GKGWCaS,Talk with Tu'An,Sprich mit Tu'An,Parle avec Tu'An,Parla con Tu'An,Habla con Tu'An,,Converse com Tu'An,,Поговори с Tu'An,,与Tu'An交谈,,,,,,
df_pda_Aa8mGcQ,Warp to the Uta Sector,Warpe in den Uta-Sektor,Warp vers le Secteur Uta,Effettua il warp nel Settore Uta,Viaja al Sector Uta,,Dobre para o Setor Uta,,Переместиcь в сектор Uta,,跃迁到Uta星区,,,,,,
df_pda_amkq044,Fly to the orbit and warp to Uta Sector,Fliege in den Orbit und warp zum Uta-Sektor,Vole jusqu'à l'orbite et fais un saut vers le secteur Uta,Vola in orbita e fai un salto nell'Uta Sector,Vuela a la órbita y salta al Sector Uta,,Voe para a órbita e salte para o Setor Uta,,Лети на орбиту и прыгай в сектор Ута,,飞到轨道并跳跃到Uta Sector,,,,,,
df_pda_uii4Kmi,Fly to the orbit and warp to Uta Sector,Fliege in den Orbit und warpe zum Uta-Sektor,Vole jusqu'à l'orbite et fais un saut vers le Secteur Uta,Vola in orbita e fai un salto nel settore Uta,Vuela a la órbita y haz un salto al Sector Uta,,Voe para a órbita e faça o salto para o Setor Uta,,Лети на орбиту и прыгай в сектор Ута,,飞到轨道并跃迁到Uta Sector,,,,,,
df_pda_K4gWCeG,Enter the Uta planet,Betrete den Uta-Planeten,Entre dans la planète Uta,Entra nel pianeta Uta,Entra en el planeta Uta,,Entre no planeta Uta,,Введи планету Uta,,进入Uta星球,,,,,,
df_pda_eGCa484,Enter the Uta planet,Betritt den Uta-Planeten,Entre dans la planète Uta,Entra nel pianeta Uta,Entra en el planeta Uta,,Entre no planeta Uta,,Введи планету Uta,,进入Uta星球,,,,,,
df_pda_08G8W88,Enter the Uta planet,Betritt den Uta-Planeten,Entre dans la planète Uta,Entra nel pianeta Uta,Entra en el planeta Uta,,Entre no planeta Uta,,Введи планету Uta,,进入Uta星球,,,,,,
df_pda_4Se4SiG,Liberate the Uta Outpost from Dark Faction,Befreie den Uta Außenposten von der Dark Faction,Libère le Poste Avancé Uta de la Dark Faction,Libera l'Avamposto Uta dalla Dark Faction,Libera el Puesto Avanzado Uta de Dark Faction,,Liberte o Posto Avançado Uta da Dark Faction,,Освободи аванпост Ута от Dark Faction,,从Dark Faction解放Uta Outpost,,,,,,
df_pda_SKSqemK,Find the entrance,Finde den Eingang,Trouve l'entrée,Trova l'entrata,Encuentra la entrada,,Encontre a entrada,,Найди вход,,找到入口,,,,,,
df_pda_O4SSC40,Find the entrance,Finde den Eingang,Trouve l'entrée,Trova l'ingresso,Encuentra la entrada,,Encontre a entrada,,Найди вход,,找到入口,,,,,,
df_pda_u8maUe4,Help Professor T'Kor by killing the Xenos Queen,"Hilf Professor T'Kor, indem du die Xenos-Königin tötest",Aide le Professeur T'Kor en tuant la Reine Xenos,Aiuta il Professor T'Kor uccidendo la Regina Xenos,Ayuda al Profesor T'Kor matando a la Reina Xenos,,Ajude o Professor T'Kor matando a Rainha Xenos,,"Помоги профессору Т'Кор, убив королеву Ксенос.",,帮助T'Kor教授杀死Xenos女王,,,,,,
df_pda_uCA8qSS,Help Professor T'Kor by killing the Xenos Queen,"Hilf Professor T'Kor, indem du die Xenos-Königin tötest",Aide le Professeur T'Kor en tuant la Reine Xenos,Aiuta il Professor T'Kor uccidendo la Regina Xenos,Ayuda al Profesor T'Kor matando a la Reina Xenos,,Ajude o Professor T'Kor matando a Rainha Xenos,,"Помоги профессору Т'Кору, убив Королеву Ксеносов",,帮助T'Kor教授杀死Xenos女王,,,,,,
df_pda_8ieuGeG,Talk with T'Kor,Sprich mit T'Kor,Parle avec T'Kor,Parla con T'Kor,Habla con T'Kor,,Converse com T'Kor,,Поговори с Т'Кор,,与T'Kor交谈,,,,,,
df_pda_mSU4mOO,Talk with T'Kor,Sprich mit T'Kor,Parle avec T'Kor,Parla con T'Kor,Habla con T'Kor,,Converse com T'Kor,,Поговори с T'Kor,,与T'Kor交谈,,,,,,
df_pda_GomOaGO,Enter the Core Room,Betritt den Kernraum und zerstöre den Kern,Entre dans la Salle du Noyau et Détruis le Noyau,Entra nella Sala del Nucleo e Distruggi il Nucleo,Entra en la Sala del Núcleo y Destruye el Núcleo,,Entre na Sala Central e Destrua o Núcleo,,Войди в Комнату Ядра и Уничтожь Ядро,,进入核心室并摧毁核心,,,,,,
df_pda_q0KKC8K,Enter the Core Room,Betritt den Kernraum und zerstöre den Kern,Entre dans la Salle du Cœur et Détruis le Cœur,Entra nella Stanza del Nucleo e Distruggi il Nucleo,Entra en la Sala del Núcleo y Destruye el Núcleo,,Entre na Sala do Núcleo e Destrua o Núcleo,,Войди в Ядро и Уничтожь Ядро,,进入核心室并摧毁核心,,,,,,
df_pda_KOuikGm,Find a way out and return to Erado,Finde einen Weg hinaus und kehre nach Erado zurück,Trouve un moyen de sortir et retourne à Erado,Trova una via d'uscita e torna a Erado,Encuentra una manera de salir y regresa a Erado,,Encontre uma saída e volte para Erado,,Найди выход и вернись в Erado,,找到出路并返回Erado,,,,,,
df_pda_aOK40Kb,Find a way out and return to Erado,Finde einen Weg hinaus und kehre nach Erado zurück,Trouve une sortie et retourne à Erado,Trova una via d'uscita e torna a Erado,Encuentra una salida y regresa a Erado,,Encontre uma saída e retorne para Erado,,Найди выход и вернись в Erado,,找到出路并返回Erado,,,,,,
df_pda_mCe6waB,Talk with Tu'An,Sprich mit Tu'An,Parle avec Tu'An,Parla con Tu'An,Habla con Tu'An,,Converse com Tu'An,,Поговори с Tu'An,,与Tu'An交谈,,,,,,
df_pda_SI8WWGu,Talk with Tu'An,Sprich mit Tu'An,Parle avec Tu'An,Parla con Tu'An,Habla con Tu'An,,Converse com Tu'An,,Поговори с Tu'An,,与Tu'An交谈,,,,,,
df_pda_GSeOOmC,Talk with Tu'An,Sprich mit Tu'An,Parle avec Tu'An,Parla con Tu'An,Habla con Tu'An,,Converse com Tu'An,,Поговори с Tu'An,,与Tu'An交谈,,,,,,
df_pda_umGuW0u,Enter the Zirax HQ,Betritt das Zirax-HQ,Entre dans le QG des Zirax,Entra nel Quartier Generale dei Zirax,Entra en el HQ de Zirax,,Entre no Quartel General Zirax,,Войди в Zirax HQ,,进入Zirax总部,,,,,,
df_pda_0uKGqea,Fly to the Zirax HQ,Fliege zum Zirax-HQ,Vole à l'HQ Zirax,Vola all'HQ dei Zirax,Vuela al HQ de Zirax,,Voe para o QG Zirax,,Лети к Zirax HQ,,飞到Zirax总部,,,,,,
df_pda_0s00w8m,Talk to Morax,Sprich mit Morax,Parle à Morax,Parla con Morax,Habla con Morax,,Fale com Morax,,Поговори с Morax,,与Morax交谈,,,,,,
df_pda_OqSuO8S,Fly to the Zirax HQ,Fliege zum Zirax-HQ,Vole jusqu'au QG des Zirax,Vola all'HQ dei Zirax,Vuela a la HQ de Zirax,,Voe para o QG dos Zirax,,Лети к Zirax HQ,,飞到Zirax总部,,,,,,
df_pda_WG4iaka,Talk to Morax,Sprich mit Morax,Parle à Morax,Parla con Morax,Habla con Morax,,Fale com Morax,,Поговори с Morax,,与Morax交谈,,,,,,
df_pda_OquW8Wo,Complete the Fight Simulation,Schließe die Kampfsimulation ab,Termine la Simulation de Combat,Completa la Simulazione di Combattimento,Completa la Simulación de Combate,,Complete a Simulação de Combate,,Заверши боевую симуляцию,,完成战斗模拟,,,,,,
df_pda_eaG4eKq,Enter the simulation through the portal when ready,"Betritt die Simulation durch das Portal, wenn du bereit bist",Entre dans la simulation par le portail quand tu es prêt,Entra nella simulazione attraverso il portale quando sei pronto,Entra en la simulación a través del portal cuando estés listo,,Entre na simulação através do portal quando estiver pronto,,"Входи в симуляцию через портал, когда будешь готов",,准备好后，通过传送门进入模拟,,,,,,
df_pda_mKqbg44,Enter the simulation through the portal when ready,"Betritt die Simulation durch das Portal, wenn du bereit bist",Entre dans la simulation par le portail quand tu es prêt,Entra nella simulazione attraverso il portale quando sei pronto,Entra en la simulación a través del portal cuando estés listo,,Entre na simulação através do portal quando estiver pronto,,"Войди в симуляцию через портал, когда будешь готов",,准备好后通过传送门进入模拟,,,,,,
df_pda_0KKummK,Find the Polaris HQ,Finde das Polaris-HQ,Trouve le QG Polaris,Trova il quartier generale dei Polaris,Encuentra el Polaris HQ,,Encontre a Polaris HQ,,Найди штаб-квартиру Polaris,,找到Polaris总部,,,,,,
df_pda_CSmeW8O,Find the Polaris HQ,Finde das Polaris-HQ,Trouve le QG Polaris,Trova il Quartier Generale dei Polaris,Encuentra el Polaris HQ,,Encontre o HQ da Polaris,,Найди штаб-квартиру Polaris,,找到Polaris总部,,,,,,
df_pda_Vu4Q08u,Find the Polaris HQ,Finde das Polaris-HQ,Trouve le QG Polaris,Trova il Quartier Generale dei Polaris,Encuentra la Polaris HQ,,Encontre o HQ Polaris,,Найди штаб-квартиру Polaris,,找到Polaris总部,,,,,,
df_pda_4OISaUe,Fly to the Talon HQ,Fliege zum Talon HQ,Vole jusqu'au QG des Talon,Vola al Talon HQ,Vuela al Talon HQ,,Voe para o Talon HQ,,Лети к Talon HQ,,飞到Talon总部,,,,,,
df_pda_mi0u4S8,Fly to the Talon HQ,Flieg zum Talon HQ,Vole à Talon HQ,Vola al quartier generale dei Talon,Vuela al Talon HQ,,Voe para o Talon HQ,,Лети к Talon HQ,,飞往Talon总部,,,,,,
df_pda_0imOque,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_m08GeKi,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_C6WuC8j,Transform Helper Out,Transformationshelfer aus,Transformateur Helper Out,Trasforma Helper Out,Transformador Ayudante Fuera,,Transformador de Ajuda Desligado,,Преобразовать Помощник Вкл,,变换助手出,,,,,,
df_pda_C4aGCCS,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_S9Kqiuq,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_8daH4SO,.,.,.,.,.,,.,,.,,.,,,,,,
df_pda_q4X0iAe,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_OsiSTS8,Transform Helper In,Transformationshelfer In,Transformateur Helper In,Trasforma Aiutante In,Transform Helper In,,Transformador de Ajuda Em,,Помощник трансформации Включен,,变形助手在,,,,,,
df_pda_mL0GKuW,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_4i4CqqS,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_4S0aGCG,.,.,.,.,.,,.,,.,,。,,,,,,
df_pda_WQYaqGG,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_u84HSSC,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие данные навигации,,传入导航数据,,,,,,
df_pda_aq0uqW4,Processing Navigation Data,Verarbeite Navigationsdaten,Traitement des données de navigation,Elaborazione dei dati di navigazione,Procesando Datos de Navegación,,Processando Dados de Navegação,,Обработка навигационных данных,,处理导航数据,,,,,,
df_pda_S4cmumS,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие данные навигации,,传入导航数据,,,,,,
df_pda_uiO08WC,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_SYWveki,Processing Navigation Data,Verarbeite Navigationsdaten,Traitement des données de navigation,Elaborazione dei Dati di Navigazione,Procesando Datos de Navegación,,Processando Dados de Navegação,,Обработка навигационных данных,,处理导航数据,,,,,,
df_pda_Chge84e,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de navegación entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_euS8GQi,Incoming Navigation Data,Eingehende Navigationsdaten,Données de navigation entrantes,Dati di Navigazione in Arrivo,Datos de Navegación Entrantes,,Dados de Navegação Recebidos,,Входящие навигационные данные,,传入导航数据,,,,,,
df_pda_OWejuQq,Beat Wave 3,Schlage Welle 3,Vague d'Assaut 3,Onda Battente 3,Ola de Ritmo 3,,Beat Wave 3,,Бит Волна 3,,击败波浪3,,,,,,
df_pda_6GSi0Ka,Kill the boss of Wave 3,Töte den Boss von Welle 3,Tue le boss de la Vague 3,Uccidi il boss dell'Onda 3,Mata al jefe de la Ola 3,,Mate o chefe da Onda 3,,Убей босса Волны 3,,击杀第3波的Boss,,,,,,
df_pda_mCSa48O,Kill the boss of Wave 3,Töte den Boss von Welle 3,Tue le boss de la Vague 3,Uccidi il boss dell'Onda 3,Mata al jefe de la Ola 3,,Mate o chefe da Onda 3,,Убей босса Волны 3,,击杀第3波的Boss,,,,,,
df_pda_XmuGCSS,Beat Wave 1,Schlage Welle 1,Vaincre la Vague 1,Sconfiggi l'Ondata 1,Ola de Golpes 1,,Vença a Onda 1,,Победи волну 1,,击败波1,,,,,,
df_pda_KCCOp44,Kill the boss of Wave 1,Töte den Boss von Welle 1,Tue le boss de la Vague 1,Uccidi il boss dell'Onda 1,Mata al jefe de la Ola 1,,Mate o chefe da Onda 1,,Убей босса Волны 1,,击杀第1波的首领,,,,,,
df_pda_u0auWES,Kill the boss of Wave 1,Töte den Boss von Welle 1,Tue le boss de la Vague 1,Uccidi il boss dell'Onda 1,Mata al jefe de la Ola 1,,Mate o chefe da Onda 1,,Убей босса Волны 1,,消灭第1波的头目,,,,,,
df_pda_04Smg4q,Beat Wave 2,Schlag Welle 2,Vague d'attaque 2,Onda di Battito 2,Ola de Golpes 2,,Beat Wave 2,,Волна Бит 2,,击败波次 2,,,,,,
df_pda_m4eOuGu,Kill the boss of Wave 2,Töte den Boss von Welle 2,Tue le boss de la Vague 2,Uccidi il boss dell'Onda 2,Mata al jefe de la Ola 2,,Mate o chefe da Onda 2,,Убей босса Волны 2,,消灭第2波的首领,,,,,,
df_pda_WCs80Gu,Kill the boss of Wave 2,Töte den Boss von Welle 2,Tue le boss de la Vague 2,Uccidi il boss dell'Onda 2,Mata al jefe de la Ola 2,,Mate o chefe da Onda 2,,Убей босса Волны 2,,消灭第2波的Boss,,,,,,
df_pda_G0amqqq,Empyriopedia: The Galaxy Map,Empyriopedia: Die Galaxiekarte,Empyriopedia : La Carte de la Galaxie,Empyriopedia: La Mappa della Galassia,Empyriopedia: El Mapa de la Galaxia,,Empyriopedia: The Galaxy Map,,Эмпириопедия: Карта Галактики,,Empyriopedia: The Galaxy Map,,,,,,
df_pda_mu4iO4u,You pressed M and selected the Galaxy Map at the top,Du hast M gedrückt und die Galaxiekarte oben ausgewählt,Tu as appuyé sur M et sélectionné la Carte Galactique en haut,Hai premuto M e selezionato la Mappa della Galassia in alto,Presionaste M y seleccionaste el Mapa de la Galaxia en la parte superior,,Você pressionou M e selecionou o Mapa da Galáxia no topo,,Ты нажал M и выбрал Galaxy Map наверху,,你按了M并在顶部选择了银河系地图,,,,,,
df_pda_uWa04mg,Return to Aratos,Rückkehr nach Aratos,Retourne à Aratos,Ritorna ad Aratos,Regresa a Aratos,,Retorne a Aratos,,Возвращение на Aratos,,返回阿拉托斯,,,,,,
df_pda_inqua2C,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: You did it! Now put everything together and prepare for the last fight!,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: Du hast es geschafft! Jetzt setze alles zusammen und bereite dich auf den letzten Kampf vor!,"[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c] : Tu l'as fait ! Maintenant, mets tout ensemble et prépare-toi pour le dernier combat !",[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: Ce l'hai fatta! Ora metti tutto insieme e preparati per l'ultimo combattimento!,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: ¡Lo hiciste! ¡Ahora pon todo junto y prepárate para la última pelea!,,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: Você conseguiu! Agora junte tudo e prepare-se para a última luta!,,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]: Ты сделал это! Теперь собери всё вместе и приготовься к последней битве!,,[c][3ab3b0][i][b]Lilly Echo[/b][/i][-][/c]：你做到了！现在把一切准备好，迎接最后的战斗吧！,,,,,,
df_pda_Oieai8j,Fly back to Aratos,Flieg zurück nach Aratos,Retourne à Aratos,Vola indietro ad Aratos,Vuela de regreso a Aratos,,Voe de volta para Aratos,,Лети обратно на Аратос,,飞回Aratos,,,,,,
df_pda_uu8iSY4,Fly back to Aratos,Flieg zurück nach Aratos,Retourne à Aratos,Vola indietro ad Aratos,Vuela de regreso a Aratos,,Voe de volta para Aratos,,Лети обратно в Aratos,,飞回阿拉托斯,,,,,,
df_pda_G8maOuO,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Converse com o Professor Stern,,Поговори с профессором Стерном,,和Stern教授谈话,,,,,,
df_pda_WjCSCG0,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professeur Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Fale com o Professor Stern,,Поговори с профессором Стерном,,和斯特恩教授谈谈,,,,,,
df_pda_uOSKqiG,Talk to Professor Stern,Sprich mit Professor Stern,Parle à Professor Stern,Parla con il Professor Stern,Habla con el Profesor Stern,,Converse com o Professor Stern,,Поговори с профессором Стерном,,与Stern教授交谈,,,,,,
