KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
ttwEden_TechTreeProgenitor,[c][69F5CD]Research & Schematics[-][/c],,,,,,,,,,,,,,,,
Eden_Supportinfo,"[c][00ffff]>>>Read the PDA First[-][/c] [sup][c][ffff00](F1)[-][/c][/sup][c][00ffff]<<<[-][/c][sup]\n\n[c][00ffff]Missions:[-][/c] Missions are managed under the Solo Missions tab. Start completing the Reforged Galaxy or Project Eden story missions to unlock additional missions.\n[c][00ffff]Empyriopedia:[-][/c] Contains a comprehensive encyclopedia of the scenario and can answer many of your questions. Additional entries are unlocked as you progress through the scenario.\n[c][00ffff]Journey Book:[-][/c] Shows a log of previous mission dialog.\n\n[c][00ffff]Tooltips:[-][/c] Tooltips provide important information on many items and devices. Mouse over any item in your inventory, constructor, or tech tree to view details.\n\n[c][00ffff]Planets and Sectors:[-][/c] Planets and sectors in the current solar system are scanned and a basic description of each can be viewed on the local or solar system map.\n\n[c][00ffff]Galaxy:[-][/c] Project Eden contains a large galaxy viewable on the galaxy map. Star class and faction territory change what you may find in a star system.\n\n[c][00ffff]Mass, Volume and CPU:[-][/c] The mass, volume, and CPU restrictions are enabled by default. Use the logistics system to move items too large to fit in the player inventory.\n\n[c][00ffff]Escaping your starting system:[-][/c] Resources to build a basic small vessel can be found on your starting planet.\nResources for a warp capable small vessel can be found on the moon of your starting planet.\nResources for a warp capable capital vessel are on other planets in your starting solar system.\nAdvanced resources are found in other star systems.[/sup]",,,,,,,,,,,,,,,,
Eden_DroneHomeinfo,The Drone Swarm is a deadly menace.,,,,,,,,,,,,,,,,
Eden_Droneinfo,The Drone Swarm is a deadly menace.,,,,,,,,,,,,,,,,
bmRedwoodForest,Redwood Forest,,,,,,,,,,,,,,,,
bmRockfield,Rock Field,,,,,,,,,,,,,,,,
bmMountainsForest,High Forest,,,,,,,,,,,,,,,,
bmPalmTrees,Palm Trees,,,,,,,,,,,,,,,,
bmDeadMire,Dead Mire,,,,,,,,,,,,,,,,
bmDeadMire2,Dead Mire,,,,,,,,,,,,,,,,
bmMorass2,Morass,,,,,,,,,,,,,,,,
bmSwamp2,Swamp,,,,,,,,,,,,,,,,
bmForestEdge,Forest Edge,,,,,,,,,,,,,,,,
bmPetrifiedMountains,Petrified High Forest,,,,,,,,,,,,,,,,
bmPetrifiedForest,Petrified Forest,,,,,,,,,,,,,,,,
bmPetrifiedForestEdge,Petrified Forest Edge,,,,,,,,,,,,,,,,
bmSwampDense,Dense Swamp,,,,,,,,,,,,,,,,
bmSwampDense2,Dense Swamp,,,,,,,,,,,,,,,,
ShoreForest,Forest Shore,,,,,,,,,,,,,,,,
EdencpgPoster,Posters,,,,,,,,,,,,,,,,
Eden_MaxWindTurbines,Wind Turbines {0},,,,,,,,,,,,,,,,
Eden_GeothermalGenerator,Inactive Geothermal Generator,,,,,,,,,,,,,,,,
Eden_GeothermalGeneratorinfo,A geothermal generator usable on planets with high geological activity. Reduces the power usage of your base while active.\nInteract with the geothermal generator after placement to begin the activation process. Requires unlocking Active Geothermal Generator in the tech tree.\n[c][FFFFFF]This is the closest we can add to real geothermal power in a scenario.[-][/c],,,,,,,,,,,,,,,,
Eden_GeothermalGeneratorActive,Active Geothermal Generator,,,,,,,,,,,,,,,,
Eden_GeothermalGeneratorActiveinfo,Active geothermal generators reduce the power usage of your base.\nRequires activating a geothermal generator using a geological core sample.\nBase will still require a standard generator and fuel tank to run.,,,,,,,,,,,,,,,,
cpgGeoPower,Geothermal Power,,,,,,,,,,,,,,,,
Eden_MaxGeoPower,Geothermal {0},,,,,,,,,,,,,,,,
Eden_ExpWeaponsLarge,[c][FF00FF]Experimental Weapons[-][/c] ({0}),,,,,,,,,,,,,,,,
Eden_WaterGeneratorT2,Industrial Water Extractor,,,,,,,,,,,,,,,,
Eden_WaterGeneratorT2info,For the large scale extraction of resources from water.\n[c][00ffff]Requires a specific activation process.[-][/c][sup]\n\n[c][00FFFF][b]Requirements:[/b][-][/c]\n[sup][c][FFFFFF]-Must be placed on a base within logistics range of the [b]Lake[/b] (internal name Water) biome.\n-Interact with the extractor to begin the activation process.\n-Requires 1 Small Optronic Matrix to activate.\nMultiple extractors can be linked together in a network.[-][/c]\n[c][FFFFFF]Requires schematic purchased from Free Colonists or found as loot. Requires level 15 to craft and level 20 to activate.[-][/c]\n[c][FFFFFF]This is the closest we can add to a real T2 water extractor in a scenario.[-][/c],,,,,,,,,,,,,,,,
Eden_WaterGeneratorT2Active,Industrial Water Extractor (Primary),,,,,,,,,,,,,,,,
Eden_WaterGeneratorT2Activeinfo,For the large scale extraction of resources from water. This extractor is acting as the primary extractor. Additional extractors may be networked together.,,,,,,,,,,,,,,,,
EdencpgIceTurret,[c][00FFFF]Auto Ice Mining Turrets[-][/c],,,,,,,,,,,,,,,,
EdencpgDrillTurret,[c][FFA500]Auto Asteroid Mining Turrets[-][/c],,,,,,,,,,,,,,,,
EdencpgMission,Mission Consoles,,,,,,,,,,,,,,,,
EdencpgCoreSalvage,[c][FFFF00]Salvage Core[-][/c],,,,,,,,,,,,,,,,
cpgRailgun,[00ffff]Railgun[-][/c],,,,,,,,,,,,,,,,
cpgWindPower,Wind Turbines,,,,,,,,,,,,,,,,
cpgAlarm,Alarm Sentries,,,,,,,,,,,,,,,,
cpgEffects,Effect Projectors,,,,,,,,,,,,,,,,
cpgMicroJumpDrive,[c][ff00ff]Micro Jump Drive[-][/c],,,,,,,,,,,,,,,,
Eden_GroupShieldBoost,Remote Shield Boosters,,,,,,,,,,,,,,,,
RepairToTemplate,[ffff00]Repair To Template[-][/c],,,,,,,,,,,,,,,,
EdenAsteroidFieldRichT1,Rich Asteroid Field,,,,,,,,,,,,,,,,
EdenSpace_POI_CombatT2_1,Class 2 Combat Site,,,,,,,,,,,,,,,,
Eden_POITurretinfo,A block for POIs. Can be salvaged or deconstructed for components.\n\n[FFFF00]This block cannot be used by players. Installation onto a player base or ship may overload the CPU systems and cause damage.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,,,,,,,
Eden_ExplorationSite_C1,Class 1 Exploration Site,,,,,,,,,,,,,,,,
Eden_ExplorationSite_C2,Class 2 Exploration Site,,,,,,,,,,,,,,,,
Eden_ExplorationSite_C3,Class 3 Exploration Site,,,,,,,,,,,,,,,,
Eden_ExplorationSite_C4,Class 4 Exploration Site,,,,,,,,,,,,,,,,
Eden_ExplorationSite_C5,Class 5 Exploration Site,,,,,,,,,,,,,,,,
Eden_ExplorationSite_C6,Class 6 Exploration Site,,,,,,,,,,,,,,,,
Eden_Wreck,Unknown Faction,,,,,,,,,,,,,,,,
Eden_Syndicate,The Syndicate,,,,,,,,,,,,,,,,
Eden_Ravagers,Ravagers,,,,,,,,,,,,,,,,
Eden_DummyRE,[c][A9A9A9]Placeholder for Reforged Eden[-][/c],,,,,,,,,,,,,,,,
Eden_DummyREinfo,[c][A9A9A9]This item is from Reforged Eden and has no use in Project Eden. It is included for compatibility reasons.\nPlease do not report.\nThis item will automatically decay on its own or it may be trashed.[-][/c],,,,,,,,,,,,,,,,
Eden_UnlockPoint,[c][00FFFF]Data Pad[-][/c],,,,,,,,,,,,,,,,
Eden_UnlockPointinfo,A data pad containing information on the Andromeda galaxy.\n\nTurn in at the Research Computer on board UCH Research Vessels to obtain additional unlock points.,,,,,,,,,,,,,,,,
Eden_WarpUpgrade,Navigational Data,,,,,,,,,,,,,,,,
Eden_WarpUpgradeinfo,[c][ffffff]Upgrades:[-][/c] Capital Vessel Warp Drive\n[c][ffffff]Base Range Increase:[-][/c] 1 Light Year\n[c][ffffff]Max Upgrades:[-][/c] 50[c]\n\nA data pad containing navigational data on the Andromeda galaxy. Allows you to plot safer and more efficient warp jumps.\nIncreases the maximum range you can warp while piloting any ship.\n\nTurn in to Research Computers on UCH Research Vessels to increase the base range you can plot a warp jump.,,,,,,,,,,,,,,,,
Eden_ExplorationData,Exploration Data (unused),,,,,,,,,,,,,,,,
Eden_ExplorationDatainfo,This item is not currently used but may have a use in a future update. Hold on to it!,,,,,,,,,,,,,,,,
Eden_PolarisRefineryLicenseinfo,This license allows use of the furnaces on board [c][FFA500]Polaris orbital refineries.[/c][-] \n\n[c][FFFFFF][i]Place ores in the furnace input cargo container in the upper hangar. \nPick up refined ingots from the bottom hangar.[/i],,,,,,,,,,,,,,,,
Eden_AlienBlocksPOI,Alien Blocks for Project Eden [ffff00](POI)[-][/c],,,,,,,,,,,,,,,,
Eden_AlienBlocksPOIinfo,A block group for placing Project Eden POI blocks in creative mode. RMB to change type. Not allowed in blueprints.\n\n[c][FFFF00]THESE BLOCKS ARE ONLY FOR INTERNAL USE IN CREATIVE MODE BY THE SCENARIO DEVELOPER AND ARE NOT INTENDED FOR USE IN SURVIVAL.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,,,,,,,
Eden_DroneBayPOI_Ammo,[c][ff00ff]Alien Drone[-][/c],,,,,,,,,,,,,,,,
Eden_DroneBayPOI_Ammoinfo,Generic drones used in alien drone bays. Has no known use.,,,,,,,,,,,,,,,,
Eden_CoreNPCSpecial,Invulnerable Core,,,,,,,,,,,,,,,,
Eden_CoreNPCSpecialinfo,An invulnerable core for POIs. The structure will remain vulnerable to damage but the core itself cannot be removed in survival.,,,,,,,,,,,,,,,,
Eden_CoreNPCFake,Core,,,,,,,,,,,,,,,,
Eden_CoreNPCFakeinfo,A totally real core. Not fake at all. Won't explode in your face.,,,,,,,,,,,,,,,,
Eden_GeneratorStealth,Low Powered Generator,,,,,,,,,,,,,,,,
Eden_GeneratorStealthinfo,A low powered generator for use on alien POIs. Not targeted by turrets.,,,,,,,,,,,,,,,,
Eden_CoreNPCInvisible,Invisible Core,,,,,,,,,,,,,,,,
Eden_CoreNPCInvisibleinfo,An invisible core for POIs.,,,,,,,,,,,,,,,,
Eden_GeneratorInvisible,Invisible Generator,,,,,,,,,,,,,,,,
Eden_GeneratorInvisibleinfo,An invisible generator for POIs.,,,,,,,,,,,,,,,,
Eden_FuelTankInvisible,Invisible Fuel Tank,,,,,,,,,,,,,,,,
Eden_FuelTankInvisibleinfo,An invisible fuel tank for POIs.,,,,,,,,,,,,,,,,
Eden_TargetInvisible,Invisible Target,,,,,,,,,,,,,,,,
Eden_TargetInvisibleinfo,An invisible target for NPC weapons or drills. Counts as a warp drive for targeting.,,,,,,,,,,,,,,,,
Eden_AlienBlocksPOI2,Alien Blocks for Reforged Eden 2 [ffff00](POI)[-][/c],,,,,,,,,,,,,,,,
Eden_AlienBlocksPOI2info,A block group for placing Project Eden 2 dummy POI blocks in creative mode for upcoming RE2 compatibility. RMB to change type. Not allowed in blueprints.\n\n[c][FFFF00]THESE BLOCKS ARE ONLY FOR INTERNAL USE IN CREATIVE MODE BY THE SCENARIO DEVELOPER AND ARE NOT INTENDED FOR USE IN SURVIVAL.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks,Lift Blocks (Experimental),,,,,,,,,,,,,,,,
Eden_LiftLargeBlocksinfo,"A block group for placing various lifts. RMB to expand block selection group.\nLifts can be controlled via signals. Two switches or buttons tied to an XOR signal works well.\nLifts can only be directly interacted with via the corner frames on the very top and the platform does not block projectiles.\nNot airtight. See individual tooltips for details.\n\n[c][FFFF00]Experimental, may have issues, please leave feedback.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks1x2x1,1x2x1 Lift,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks1x2x1info,A small lift for interior use. Other blocks can be placed within the lower parts of the lift bounding box.,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks1x3x1,1x3x1 Lift,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks1x4x1NoFrame,1x4x1 Frameless Lift,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks1x4x1NoFrameinfo,A small lift without a frame for interior use. Other blocks can be placed within the lower parts of the lift bounding box. To interact with the lift you must use the keypad on the very top of the lift.,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks3x3x2,3x2x3 Lift,,,,,,,,,,,,,,,,
Eden_LiftLargeBlocks3x3x2info,A large lift that uses micro tractor beams to raise and lower the platform. Requires adding shutter doors or forcefields to maintain airtightness.,,,,,,,,,,,,,,,,
Eden_TurretVulcanSmall,Small Vulcan Turret,,,,,,,,,,,,,,,,
Eden_TurretVulcanSmallinfo,"[sup]Fires a stream of armor piercing rounds for heavy kinetic damage. For when you really, really need something to die.[/sup]\n[c][FFFFFF]Unlocked via schematic.\n[c][00FF00]+25% Impact Damage vs Armor Blocks[-][/c]\n[c][FF0000]Reduced accuracy[-][/c]\n[c][FF00FF]5,000 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_DecalInvisible,Invisible Decal Control Unit,,,,,,,,,,,,,,,,
Eden_DecalInvisibleinfo,An invisible block for controlling decals. Has 1 hp so easily destroyed with explosions. Invisible model so it can be placed near a core or fuel tanks. When destroyed or removed it will disable the decals it controls as set in the control panel.,,,,,,,,,,,,,,,,
Eden_TurretAlienPDCT1,Light Defense Turret (POI),,,,,,,,,,,,,,,,
Eden_TurretAlienPDCT1_2,Light Defense Turret 2 (POI),,,,,,,,,,,,,,,,
Eden_TurretAlienDummy,Cargo Shuttle Control Block,,,,,,,,,,,,,,,,
Eden_TurretAlienDummyinfo,A dummy control block for use in unarmed orbital patrol vessels that enables them to receive patrol orders. Acts as a turret. This device should remain OFF at all times. POI use only.,,,,,,,,,,,,,,,,
Eden_TurretAlienVulcan,Gauss Vulcan Turret,,,,,,,,,,,,,,,,
Eden_TurretAlienVulcaninfo,"[sup]Fires a stream of shield penetrating armor piercing rounds for heavy kinetic damage.[/sup]\n[c][FFBB00]Can only be used in Space[-][/c]\n[c][00FF00]+25% Impact Damage vs Armor Blocks[-][/c]\n[c][FF0000]+25% CPU requirement[-][/c]\n[c][FF0000]Reduced accuracy[-][/c]\n[c][FF00FF]10% Shield Penetration[-][/c]\n[c][FF00FF]11,000 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_ShieldCapacitorPOIT0,Shield Capacitor T0 (POI),,,,,,,,,,,,,,,,
Eden_ShieldCapacitorPOIT1,Shield Capacitor T1 (POI),,,,,,,,,,,,,,,,
Eden_ShieldCapacitorPOIT2,Shield Capacitor T2 (POI),,,,,,,,,,,,,,,,
Eden_ShieldRechargePOIT1,Shield Recharger T1 (POI),,,,,,,,,,,,,,,,
Eden_ShieldRechargePOIT2,Shield Recharger T2 (POI),,,,,,,,,,,,,,,,
Eden_ShieldNullifierPOIT1,Shield Nulllifier T1 (POI),,,,,,,,,,,,,,,,
Eden_ShieldNullifierPOIT1info,A block to decrease the shield capacity or recharge rate of Project Eden POIs. Gives back a Combat Steel block when salvaged.,,,,,,,,,,,,,,,,
Eden_ShieldCapacitorPOIT1info,A block to increase the shield capacity or recharge rate of Project Eden POIs. Gives back a Combat Steel block when salvaged.,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPOISmall,Compact Light Alien Shield Generator,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPOISmallinfo,"A weak, compact shield generator for POIs.",,,,,,,,,,,,,,,,
Eden_ShieldGeneratorBanditT0,Makeshift Compact Shield Generator,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorBanditT0info,A compact shield generator built out of salvaged parts or secondhand components. Most often used on bandit or colonist ships.,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorSwarmT0,Compact Swarm Shield Generator.,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorSwarmT0info,"A weak, compact shield generator for Drone Swarm ships and bases. Produces a strong shield matrix but has a poor natural recharge rate and cooldown time. Use shield upgrades to customize the shield stats.",,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPOIT1,Light Alien Shield Generator,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPOIT1info,A weak shield generator for POIs or patrol vessels.,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorSwarmT1,Swarm Shield Matrix,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorSwarmT1info,A shield generator for Drone Swarm ships and bases. Produces a strong shield matrix but has a poor natural recharge rate and cooldown time. Use shield upgrades to customize the shield stats.,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPlasmaPlanet,Regenerative Plasma Shield Generator,,,,,,,,,,,,,,,,
Eden_ShieldGeneratorPlasmaPlanetinfo,A plasma shield emitter for planetary POIs. Provides constant recharge even while under fire but has a heavy cooldown timer after losing shields. Use shield upgrades to customize the shield stats.,,,,,,,,,,,,,,,,
Eden_TurretRailgun,Medium Railgun Turret,,,,,,,,,,,,,,,,
Eden_TurretRailguninfo,"[sup]A long range turret that fires a fast moving projectile.\n[c][00FF00]Alternate fire modes available via right click.[-][/c]\n[c][FFBB00]Can only be used in Space[-][/c]\n[c][00FF00]+25% Impact Damage vs Armor Blocks\n[c][00FF00]5% Shield Penetration[-][/c]\n[c][FF00FF]11,000 Shield Damage per minute[-][/c][/sup]",,,,,,,,,,,,,,,,
Eden_TurretRailgun_Ammo,Tungsten Railgun Slug,,,,,,,,,,,,,,,,
Eden_TurretRailgun_Ammoinfo,"Ammunition for the Medium Railgun Turret, Heavy Railgun Turret, and LX-2 Thor Experimental Railgun.",,,,,,,,,,,,,,,,
Eden_TurretRailgunT2,Heavy Railgun Turret,,,,,,,,,,,,,,,,
Eden_TurretRailgunT2info,"[sup]A long range turret that fires a fast moving projectile for high damage especially to armor.Uses a high amount of power while active.\n[c][FFFFFF]Unlocked via schematic.[-][/c]\n[c][FFBB00]Can only be used in Space[-][/c]\n[c][00FF00]+25% Impact Damage vs Armor Blocks\n[c][00FF00]5% Shield Penetration[-][/c]\n[c][FF00FF]16,500 Shield Damage per minute[-][/c][/sup]",,,,,,,,,,,,,,,,
Eden_TurretFlakClose,Sentinel Flak Turret,,,,,,,,,,,,,,,,
Eden_TurretFlakCloseinfo,"[sup]A close range flak turret of UCH design capable of dealing heavy and consistent damage to drones and fighters but lacks the ability to deal significant damage to armor or devices.[/sup]\n[c][FFBB00]Can only be used in Space[-][/c]\n[c][00FF00]+100% Damage vs HV/SV\n+300% Damage vs drones[-][/c]\n[c][FF00FF]1,200 Shield Damage per minute[-][/c]\n[c][FFFFFF]Unlocked via schematic.[-][/c]",,,,,,,,,,,,,,,,
Eden_TurretFlakClose_Ammo,[c][FFF300]Sentinel Flak Shell[-][/c],,,,,,,,,,,,,,,,
Eden_TurretFlakClose_Ammoinfo,Ammunition for the Sentinel Flak Turret.,,,,,,,,,,,,,,,,
Eden_CargoContainerReinforcedS,[c][00FFFF]Reinforced Loot Container[-][/c],,,,,,,,,,,,,,,,
Eden_CargoContainerReinforcedSinfo,A reinforced cargo container for POIs and NPC ships.\n\nVery high HP to survive most battles. Set loot via container ID in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,,,,,,,
Eden_CargoContainerReinforcedL,[c][00FFFF]Large Reinforced Loot Container[-][/c],,,,,,,,,,,,,,,,
Eden_CargoContainerReinforcedL2,[c][00FFFF]Large Reinforced Loot Drum[-][/c],,,,,,,,,,,,,,,,
Eden_SalvageT1,Destroyed Salvage,,,,,,,,,,,,,,,,
Eden_SalvageT1info,Wreckage that can be salvaged or deconstructed for raw materials or sold to Free Colonists Scrapyards.\n\nSometimes leaves behind a box with valuable materials when removed from wrecks.\n\nMost often found in orbital wreckage.,,,,,,,,,,,,,,,,
Eden_SalvageT2,Wrecked Salvage,,,,,,,,,,,,,,,,
Eden_SalvageT3,Ruined Salvage,,,,,,,,,,,,,,,,
Eden_SalvageT4,Broken Salvage,,,,,,,,,,,,,,,,
Eden_SalvageT5,Damaged Salvage,,,,,,,,,,,,,,,,
Eden_SalvageT6,Decrepit Salvage,,,,,,,,,,,,,,,,
Eden_SalvageTurretEnergy,[c][FF0000]Disabled Energy Turret[-][/c],,,,,,,,,,,,,,,,
Eden_SalvageTurretEnergyinfo,A defunct turret removed from an alien structure. It's made of valuable components that i'm sure I can use on something else.\n[c][FF0000]Decorative Turret Block[-][/c],,,,,,,,,,,,,,,,
Eden_SalvageTurretRailgun,[c][FF0000]Disabled Electromagnetic Turret[-][/c],,,,,,,,,,,,,,,,
Eden_SalvageTurretMissile,[c][FF0000]Disabled Launcher Turret[-][/c],,,,,,,,,,,,,,,,
Eden_Slag,Mining Slag,,,,,,,,,,,,,,,,
Eden_Slaginfo,Waste from mining processes. Useful resources can be extracted in a deconstructor.,,,,,,,,,,,,,,,,
Eden_WaterBlock,Shapeable Water Block,,,,,,,,,,,,,,,,
Eden_WaterBlockinfo,A decorative block for POIs. Cannot be removed via multi-tool.,,,,,,,,,,,,,,,,
Eden_LavaBlock,Shapeable Lava Block,,,,,,,,,,,,,,,,
Eden_LavaBlockinfo,A decorative block for POIs. Cannot be removed via multi-tool.,,,,,,,,,,,,,,,,
Eden_StatueDialog,Statue,,,,,,,,,,,,,,,,
Eden_StatueDialoginfo,A decorative block for POIs. Dialog enabled. \n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,,,,,,,
Eden_ConsoleDialog,Console,,,,,,,,,,,,,,,,
Eden_ConsoleDialog2,Console,,,,,,,,,,,,,,,,
Eden_PadDialog,Data Pad,,,,,,,,,,,,,,,,
Eden_CargoDialog,Cargo Container,,,,,,,,,,,,,,,,
Eden_TreasureDialog,Chest,,,,,,,,,,,,,,,,
Eden_InvisibleDialog,Dialog,,,,,,,,,,,,,,,,
Eden_RadioPirates,Subspace Radio (Pirates),,,,,,,,,,,,,,,,
Eden_RadioPiratesinfo,"A subspace radio that transmits audio on all frequencies. Can be shot at to remove, or deactivated in the control panel.",,,,,,,,,,,,,,,,
mapClaimed IronResource,Claimed Iron Asteroid,,,,,,,,,,,,,,,,
mapClaimed SiliconResource,Claimed Silicon Asteroid,,,,,,,,,,,,,,,,
mapClaimed CopperResource,Claimed Copper Asteroid,,,,,,,,,,,,,,,,
mapClaimed CobaltResource,Claimed Cobalt Asteroid,,,,,,,,,,,,,,,,
mapClaimed MagnesiumResource,Claimed Magnesium Asteroid,,,,,,,,,,,,,,,,
mapClaimed TitaniumResource,Claimed Titanium Asteroid,,,,,,,,,,,,,,,,
mapClaimed NeodymiumResource,Claimed Neodymium Asteroid,,,,,,,,,,,,,,,,
mapClaimed SathiumResource,Claimed Sathium Asteroid,,,,,,,,,,,,,,,,
mapClaimed AluminiumResource,Claimed Aluminium Asteroid,,,,,,,,,,,,,,,,
mapClaimed GoldResource,Claimed Gold Asteroid,,,,,,,,,,,,,,,,
mapClaimed ErestrumResource,Claimed Erestrum Asteroid,,,,,,,,,,,,,,,,
mapClaimed ZascosiumResource,Claimed Zascosium Asteroid,,,,,,,,,,,,,,,,
mapClaimed PlatinumResource,Claimed Platinum Asteroid,,,,,,,,,,,,,,,,
mapClaimed PromethiumResource,Claimed Promethium Asteroid,,,,,,,,,,,,,,,,
mapClaimed PentaxidResource,Claimed Pentaxid Asteroid,,,,,,,,,,,,,,,,
mapClaimed IceResource,Claimed Ice Asteroid,,,,,,,,,,,,,,,,
mapClaimed Rich IceResource,Claimed Rich Ice Asteroid,,,,,,,,,,,,,,,,
mapClaimed Heavy IceResource,Claimed Heavy Ice Asteroid,,,,,,,,,,,,,,,,
mapRich IceResource,Rich Ice Asteroid,,,,,,,,,,,,,,,,
mapHeavy IceResource,Heavy Ice Asteroid,,,,,,,,,,,,,,,,
mapCommon Ore SiteResource,Common Ore Site,,,,,,,,,,,,,,,,
mapEdenAsteroidScaninfoResource,[c][D2AF00][b]Too much inteference - asteroid scan inconclusive[/b][-][/c],,,,,,,,,,,,,,,,
Eden_ModularLaserBlocksSV,Medium Modulated Pulse Laser Cannons,,,,,,,,,,,,,,,,
Eden_ModularLaserBlocksSVinfo,[c][66CCFF]Block Group[-][/c]: RMB to Access\n[sup][c][66CCFF]-Medium Modulated Pulse Laser (Infrared)\n-Medium Modulated Pulse Laser (Ultraviolet)\n-Medium Modulated Pulse Laser (Gamma)[-][/c]\n\nMedium Modulated Pulse Laser Cannons are pinpoint accurate energy beam weapons capable of being adapted to take on multiple roles.,,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVIR,Medium Modulated Pulse Laser [c][FF0000](Infrared)[-][/c],,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVIRinfo,"[sup]Uses the infrared frequency for increased range and armor damage at the expense of shield damage.[/sup]\n[c][00FF00]+50% Damage versus Thrusters and Armor\n+15% Range[-][/c]\n[c][FF00FF]10,000 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVIR_Weapon,Medium Modulated Pulse Laser [c][FF0000](Infrared)[-][/c],,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVIR_Ammo,Small Modulated Frequency Crystal,,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVIR_Ammoinfo,A frequency crystal for the Medium Modulated Pulse Laser Cannon. Works in all frequencies of modulated lasers.,,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVUV,Medium Modulated Pulse Laser [c][FF00FF](Ultraviolet)[-][/c],,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVUVinfo,"[sup]Uses the ultraviolet frequency for increased tracking and damage to the subsystems of drones and weapons at the expense of range and armor damage.[/sup]\n[c][00FF00]+50% Damage versus Weapons\n+100% Damage versus Drones[-][/c]\n[c][FF00FF]10,000 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVUV_Weapon,Medium Modulated Pulse Laser [c][FF00FF](Ultraviolet)[-][/c],,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVGamma,Medium Modulated Pulse Laser [c][7FFFD4](Gamma)[-][/c],,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVGammainfo,"[sup]Uses the gamma frequency for increased damage to shields at the expense of range.[/sup]\n[c][00FF00]+200% Damage versus Shields[-][/c]\n[c][FF0000]-35% Range[-][/c]\n[c][FF00FF]30,000 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_ModularPulseLaserSVGamma_Weapon,Medium Modulated Pulse Laser [c][7FFFD4](Gamma)[-][/c],,,,,,,,,,,,,,,,
Eden_TurretBolterBA,Colonist Bolter Turret (Medium),,,,,,,,,,,,,,,,
Eden_TurretBolterBAinfo,"[sup]A medium turret that shoots superheated strips of metal at high speeds. The low CPU requirements and cheap operating cost makes it a favorite of civilian factions while staying within the allowed limits of galactic law.[/sup]\n[c][00FFFF]Can be used in both Space and Atmosphere[-][/c]\n[c][00FF00]+25% Impact Damage vs Hull & Armor Blocks[-][/c]\n[c][00FF00]-25% CPU requirement and mass[-][/c]\n[c][FF0000]-25% Damage[-][/c]\n[c][FF00FF]7,500 Shield Damage per minute[-][/c]",,,,,,,,,,,,,,,,
Eden_TurretBolterBA_Weapon,Colonist Bolter Turret (Medium),,,,,,,,,,,,,,,,
Eden_TurretBolterBA_Ammo,Colonist Bolter Round (Medium),,,,,,,,,,,,,,,,
Eden_TurretBolterBA_Ammoinfo,A bolter round for the Colonist Bolter Turret (Medium).,,,,,,,,,,,,,,,,
Eden_TurretBolterCV,Colonist Bolter Turret (Light),,,,,,,,,,,,,,,,
