KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
cpgAlarm,Alarm Sentries,,,,,,,,,,警报发生器,,,,,,
cpgEffects,Effect Projectors,,,,,,,,,,效果投影仪,,,,,,
Eden_GroupAuxCPU,[c][FF9A01]Auxiliary Cores[-][/c],,,,,,,,,,[c][FF9A01]辅助核心[-][/c],,,,,,
Eden_GroupShieldBoost,Remote Shield Boosters,,,,,,,,,,远程护盾增强器,,,,,,
RepairToTemplate,[ffff00]Repair To Template[-][/c],,,,,,,,,,维修至模板,,,,,,
EdenAsteroidFieldRichT1,Rich Asteroid Field,,,,,,,,,,丰富的小行星带,,,,,,
EdenSpace_POI_CombatT2_1,Class 2 Combat Site,,,,,,,,,,2级战斗基地,,,,,,
Eden_POITurretinfo,A block for POIs. Can be salvaged or deconstructed for components.\n\n[FFFF00]This block cannot be used by players. Installation onto a player base or ship may overload the CPU systems and cause damage.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一个用于POI的方块。可以被打捞或拆解为组件。\n\n[c][FFFF00]这个方块不能被玩家使用。安装到玩家基地或船上可能会使CPU系统过载并造成损害。[-][/c]\n[c][A9A9A9][i]需要Project Eden或Reforged Eden。[/i][-][/c],,,,,,
Eden_ExplorationSite_C1,Class 1 Exploration Site,,,,,,,,,,1级探索区域,,,,,,
Eden_ExplorationSite_C2,Class 2 Exploration Site,,,,,,,,,,2级探索区域,,,,,,
Eden_ExplorationSite_C3,Class 3 Exploration Site,,,,,,,,,,3级探索区域,,,,,,
Eden_ExplorationSite_C4,Class 4 Exploration Site,,,,,,,,,,4级探索区域,,,,,,
Eden_ExplorationSite_C5,Class 5 Exploration Site,,,,,,,,,,5级探索区域,,,,,,
Eden_ExplorationSite_C6,Class 6 Exploration Site,,,,,,,,,,6级探索区域,,,,,,
Eden_Wreck,Unknown Faction,,,,,,,,,,未知派系,,,,,,
Eden_Syndicate,The Syndicate,,,,,,,,,,联合会,,,,,,
Eden_Ravagers,Ravagers,,,,,,,,,,掠夺者,,,,,,
Eden_DummyRE,[c][A9A9A9]Placeholder for Reforged Eden[-][/c],,,,,,,,,,[c][A9A9A9]RE专用占位符[-][/c],,,,,,
Eden_DummyREinfo,[c][A9A9A9]This item is from Reforged Eden and has no use in Project Eden. It is included for compatibility reasons.\nPlease do not report.\nThis item will automatically decay on its own or it may be trashed.[-][/c],,,,,,,,,,[c][A9A9A9]这玩意只有RE才有，PE里不存在. 之所以在这是因为要兼容点什么.\n请不要进行相关的bug上报.\n这东西自己会烂掉.[-][/c],,,,,,
Eden_UnlockPoint,[c][00FFFF]Data Pad[-][/c],,,,,,,,,,[c][00FFFF]数据平板[-][/c],,,,,,
Eden_UnlockPointinfo,A data pad containing information on the Andromeda galaxy.\n\nTurn in at the Research Computer on board UCH Research Vessels to obtain additional unlock points.,,,,,,,,,,含有本星系各种信息的数据平板.\n\n在UCH船舰的研究计算机处上交以获得额外的解锁点数,,,,,,
Eden_WarpUpgrade,Navigational Data,,,,,,,,,,导航数据,,,,,,
Eden_WarpUpgradeinfo,[c][ffffff]Upgrades:[-][/c] Capital Vessel Warp Drive\n[c][ffffff]Base Range Increase:[-][/c] 1 Light Year\n[c][ffffff]Max Upgrades:[-][/c] 50[c]\n\nA data pad containing navigational data on the Andromeda galaxy. Allows you to plot safer and more efficient warp jumps.\nIncreases the maximum range you can warp while piloting any ship.\n\nTurn in to Research Computers on UCH Research Vessels to increase the base range you can plot a warp jump.,,,,,,,,,,[c][ffffff]升级:[-][/c] 主力舰翘曲驱动器\n[c][ffffff]基础距离增加[-][/c] 1 光年\n[c][ffffff]完全升级:[-][/c] 50 光年\n\n一个含有本星系导航数据的数据平板. 使你可以安全地进行更长距离的跳跃.\n增加驾驶飞船时的最大跳跃距离.\n\n在UCH船舰的研究计算机处上交以增加你的基础跳跃距离,,,,,,
Eden_ExplorationData,Exploration Data (unused),,,,,,,,,,探索数据 (未使用),,,,,,
Eden_ExplorationDatainfo,This item is not currently used but may have a use in a future update. Hold on to it!,,,,,,,,,,该物品目前还没有任何用途，未来的某次更新中会用到,,,,,,
Eden_PolarisRefineryLicenseinfo,This license allows use of the furnaces on board [c][FFA500]Polaris orbital refineries.[/c][-] \n\n[c][FFFFFF][i]Place ores in the furnace input cargo container in the upper hangar. \nPick up refined ingots from the bottom hangar.[/i],,,,,,,,,,这张许可证可以让你使用船上的熔炉[c][FFA500]极星轨道精炼厂[-][/c]。 \n\n[c][FFFFFF][i]在机库上方的输入箱中放入矿石. \n在机库下方的输出箱中获取矿锭.[/i][-][/c],,,,,,
Eden_AlienBlocksPOI,Alien Blocks for Project Eden [ffff00](POI)[-][/c],,,,,,,,,,伊甸园计划所使用的外星方块 [c][ffff00](POI)[-][/c],,,,,,
Eden_AlienBlocksPOIinfo,A block group for placing Project Eden POI blocks in creative mode. RMB to change type. Not allowed in blueprints.\n\n[c][FFFF00]THESE BLOCKS ARE ONLY FOR INTERNAL USE IN CREATIVE MODE BY THE SCENARIO DEVELOPER AND ARE NOT INTENDED FOR USE IN SURVIVAL.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一组用于在创造模式中放置的伊甸园计划方块. 右键以改变类型. 不允许出现在蓝图中.\n\n[c][FFFF00]这些方块只供场景开发者在创造模式下使用，不适用于生存模式.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_GeneratorStealth,Low Powered Generator,,,,,,,,,,低功率发电机,,,,,,
Eden_GeneratorStealthinfo,A low powered generator for use on alien POIs. Not targeted by turrets.,,,,,,,,,,外星POI使用的低功率发电机，无法被炮台锁定。,,,,,,
Eden_AlienBlocksPOI2,Alien Blocks for Reforged Eden 2 [ffff00](POI)[-][/c],,,,,,,,,,用于RE2的外星方块 [c][ffff00](POI)[-][/c],,,,,,
Eden_AlienBlocksPOI2info,A block group for placing Project Eden 2 dummy POI blocks in creative mode for upcoming RE2 compatibility. RMB to change type. Not allowed in blueprints.\n\n[c][FFFF00]THESE BLOCKS ARE ONLY FOR INTERNAL USE IN CREATIVE MODE BY THE SCENARIO DEVELOPER AND ARE NOT INTENDED FOR USE IN SURVIVAL.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一组用于在兼容即将到来的RE2，在创造模式中放置的伊甸园计划假方块. 右键以改变类型. 不允许出现在蓝图中.\n\n[c][FFFF00]这些方块只供场景开发者在创造模式下使用，不适用于生存模式.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_LiftLargeBlocks,Lift Blocks (Experimental),,,,,,,,,,升降方块 (实验性),,,,,,
Eden_LiftLargeBlocksinfo,"A block group for placing various lifts. RMB to expand block selection group.\nLifts can be controlled via signals. Two switches or buttons tied to an XOR signal works well.\nLifts can only be directly interacted with via the corner frames on the very top and the platform does not block projectiles.\nNot airtight. See individual tooltips for details.\n\n[c][FFFF00]Experimental, may have issues, please leave feedback.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,,,,一组多种型号的升降机方块. 右键展开方块选择.\n升降机可以通过信号进行控制. 用XOR逻辑门连起来的两个开关效果就很好.\n升降机可以互动的位置只有边缘的框架和最顶端，且平台不能阻挡投射物.\n不气密. 参见每个方块单独的说明.\n\n[c][FFFF00]实验性，可能造成问题，请留下反馈.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_LiftLargeBlocks1x2x1,1x2x1 Lift,,,,,,,,,,1x2x1 升降机,,,,,,
Eden_LiftLargeBlocks1x2x1info,A small lift for interior use. Other blocks can be placed within the lower parts of the lift bounding box.,,,,,,,,,,室内用的小升降机，别的方块可以放在升降机下半部分的边界框内,,,,,,
Eden_LiftLargeBlocks1x3x1,1x3x1 Lift,,,,,,,,,,1x3x1 升降机,,,,,,
Eden_LiftLargeBlocks1x4x1NoFrame,1x4x1 Frameless Lift,,,,,,,,,,1x4x1 无框升降机,,,,,,
Eden_LiftLargeBlocks1x4x1NoFrameinfo,A small lift without a frame for interior use. Other blocks can be placed within the lower parts of the lift bounding box. To interact with the lift you must use the keypad on the very top of the lift.,,,,,,,,,,一个室内用的无框小升降机. 别的方块可以放在升降机下半部分的边界框内. 与电梯互动则必须使用顶上的面板.,,,,,,
Eden_LiftLargeBlocks3x3x2,3x2x3 Lift,,,,,,,,,,3x2x3 升降机,,,,,,
Eden_LiftLargeBlocks3x3x2info,A large lift that uses micro tractor beams to raise and lower the platform. Requires adding shutter doors or forcefields to maintain airtightness.,,,,,,,,,,一个利用微型牵引光束来控制平台的升降机. 需要安装门或是力场来保持气密.,,,,,,
Eden_TurretVulcanSmall,Small Vulcan Turret,,,,,,,,,,小型火神炮台,,,,,,
Eden_TurretVulcanSmallinfo,A high powered vulcan turret. Best used with manual control. Can switch between a medium range and short range mode with right click while under manual control. \nShort range mode uses up ammo fast. \n[c][FFFFFF]Schematic required to unlock.[-][/c] \n\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一门强力的火神炮塔，手操时效果最好，可以按下右键切换中距和近距模式 \n近距模式弹药消耗非常高. \n[c][FFFFFF]通过蓝图解锁.[-][/c] \n\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_VulcanAmmo,Small Vulcan Round,,,,,,,,,,小型火神炮弹药,,,,,,
Eden_ShieldGeneratorRegenerateCV,[c][69F5CD]Regenerative Shield Generator[-][/c],,,,,,,,,,[c][69F5CD]快充护盾发生器[-][/c],,,,,,
Eden_ShieldGeneratorBastionT0,Shield Generator Dark Blue,,,,,,,,,,深蓝护盾发生器,,,,,,
Eden_ShieldGeneratorBastion,Bastion Shield Generator POI T1,,,,,,,,,,POI堡垒护盾发生器 T2,,,,,,
Eden_ShieldGeneratorBastionT2,Shield Generator Blue Hex 2,,,,,,,,,,POI堡垒护盾发生器 T3,,,,,,
Eden_ShieldGeneratorBastionT3,Shield Generator Blue Hex 2,,,,,,,,,,POI堡垒护盾发生器 T4,,,,,,
Eden_ShieldGeneratorBastionT4,Corrupted Bastion Shield Generator,,,,,,,,,,腐化堡垒护盾发生器,,,,,,
Eden_ShieldGeneratorRegenerate,Regenerative Shield Generator POI T1,,,,,,,,,,POI快充护盾发生器 T1,,,,,,
Eden_ShieldGeneratorRegenerateT2,Regenerative Shield Generator POI T2,,,,,,,,,,POI快充护盾发生器 T2,,,,,,
Eden_ShieldGeneratorRegenerateT3,Regenerative Shield Generator POI T3,,,,,,,,,,POI快充护盾发生器 T3,,,,,,
Eden_ShieldGeneratorRegenerateT4,Corrupt Regenerative Shield Generator,,,,,,,,,,腐化快充护盾发生器,,,,,,
Eden_ShieldGeneratorPOILightT0,Compact Light Shield Generator POI,,,,,,,,,,POI紧凑轻型护盾,,,,,,
Eden_ShieldGeneratorPOILightT1,Light Shield Generator POI T1,,,,,,,,,,POI轻型护盾T1,,,,,,
Eden_ShieldGeneratorPOILightT2,Abyssal Plasma Shield Generator,,,,,,,,,,阿比赛尔等离子护盾发生器,,,,,,
Eden_ShieldGeneratorPOILightT3,Swarm Shield Generator,,,,,,,,,,蜂群护盾发生器,,,,,,
Eden_ShieldGeneratorAugmentedCV,[c][69F5CD]Bastion Shield Generator[-][/c],,,,,,,,,,[c][69F5CD]堡垒护盾发生器[-][/c],,,,,,
Eden_ShieldGeneratorAugmentedSV,[c][69F5CD]Augmented Small Shield Generator[-][/c],,,,,,,,,,[c][69F5CD]增强小型护盾发生器[-][/c],,,,,,
Eden_PlasmaTurretAugmented,Augmented Plasma Turret [ffff00](POI)[-][/c],,,,,,,,,,增强型等离子炮塔[c][ffff00](POI)[-][/c],,,,,,
Eden_DecalInvisible,Invisible Decal Control Unit,,,,,,,,,,隐形贴花控制单元,,,,,,
Eden_DecalInvisibleinfo,An invisible block for controlling decals. Has 1 hp so easily destroyed with explosions. Invisible model so it can be placed near a core or fuel tanks. When destroyed or removed it will disable the decals it controls as set in the control panel.,,,,,,,,,,一个用于控制贴花的隐形方块，只有1生命所以很容易会被爆炸破坏，模型是看不见的所以说可以放在油箱或核心边上，一旦被破坏它就会关闭在控制面板中指定的贴花,,,,,,
Eden_TurretAlienPDCT1,Light Defense Turret (POI),,,,,,,,,,轻型防御炮台1 (POI),,,,,,
Eden_TurretAlienPDCT2,Light Defense Turret (POI),,,,,,,,,,轻型防御炮塔T2 (POI),,,,,,
Eden_TurretAlienDummy,Cargo Shuttle Control Block,,,,,,,,,,货物梭控制方块,,,,,,
Eden_TurretAlienDummyinfo,A dummy control block for use in unarmed orbital patrol vessels that enables them to receive patrol orders. Acts as a turret. This device should remain OFF at all times. POI use only.,,,,,,,,,,用于无武装轨道巡逻舰的虚拟控制方块，使它们能够接收巡逻命令。效果类似于炮台。该设备应始终保持关闭状态。仅供 POI 使用。,,,,,,
Eden_TurretAlienVulcan,Gauss Vulcan Turret,,,,,,,,,,高速火神炮台,,,,,,
Eden_TurretAlienVulcaninfo,A heavy damage vulcan turret. \n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一门高伤害的火神炮塔. \n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_ShieldCapacitorPOIT0,Shield Capacitor T0 (POI),,,,,,,,,,护盾电容 T0 (POI),,,,,,
Eden_ShieldCapacitorPOIT1,Shield Capacitor T1 (POI),,,,,,,,,,护盾电容 T1 (POI),,,,,,
Eden_ShieldCapacitorPOIT2,Shield Capacitor T2 (POI),,,,,,,,,,护盾电容 T2 (POI),,,,,,
Eden_ShieldRechargePOIT1,Shield Recharger T1 (POI),,,,,,,,,,护盾充能器 T1 (POI),,,,,,
Eden_ShieldRechargePOIT2,Shield Recharger T2 (POI),,,,,,,,,,护盾充能器 T2 (POI),,,,,,
Eden_ShieldCapacitorPOIT1info,A block to increase the shield capacity or recharge rate of Project Eden POIs. Gives back a Combat Steel block when salvaged.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一个用于增加伊甸园项目POIs的护盾容量或充能速率的方块。回收时会返还一个战斗钢方块。,,,,,,
Eden_TurretRailgun,Light Railgun Turret,,,,,,,,,,轻型电磁炮塔,,,,,,
Eden_TurretRailguninfo,A long range turret that fires a fast moving projectile.\n[c][00FF00]Alternate fire modes available via right click.[-][/c]\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一门可以发射高速投射物的远程炮塔\n[c][00FF00]右键可切换次要开火模式.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_TurretRailgun_Ammo,Light Railgun Slug,,,,,,,,,,轻型电磁炮弹药,,,,,,
Eden_TurretRailgun_Ammoinfo,Ammunition for the Light Railgun Turret.,,,,,,,,,,轻型电磁炮塔的弹药,,,,,,
Eden_TurretRailgunHeavy,Heavy Railgun Turret,,,,,,,,,,重型电磁炮塔,,,,,,
Eden_TurretRailgunHeavyinfo,A long range turret that fires a fast moving projectile for high damage especially to armor.Uses a high amount of power while active. 50% more dps than the Light Railgun Turret at the cost of reduced tracking.\n[c][FFFFFF]Unlocked via schematic.[-][/c]\n\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一门可以发射高速投射物的远程炮塔，启动时需要消耗大量电力，更低的瞄准速度换来了比轻型版本高出50%的DPS\n[c][FFFFFF]通过蓝图解锁.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_TurretRailgunHeavy_Ammo,Heavy Railgun Slug,,,,,,,,,,重型电磁炮弹药,,,,,,
Eden_TurretRailgunHeavy_Ammoinfo,Ammunition for the Heavy Railgun Turret.,,,,,,,,,,重型电磁炮塔的弹药,,,,,,
Eden_TurretFlakClose,Sentinel Flak Turret,,,,,,,,,,哨兵高射炮台,,,,,,
Eden_TurretFlakCloseinfo,A close range flak turret of UCH design capable of dealing heavy and consistent damage to drones and fighters but lacks the ability to deal significant damage to armor or devices.\n[c][FFFFFF]Unlocked via schematic.[-][/c]\n\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一种基于UCH设计的短距炮塔，能够给对迫近的无人机和战斗机持续造成猛烈的伤害，但是对装甲和机载设备较为乏力\n[c][FFFFFF]通过蓝图解锁.[-][/c]\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_TurretFlakClose_Ammo,[c][FFF300]Sentinel Flak Shell[-][/c],,,,,,,,,,[c][FFF300]哨兵高射炮弹药[-][/c],,,,,,
Eden_TurretFlakClose_Ammoinfo,Ammunition for the Sentinel Flak Turret.,,,,,,,,,,哨兵高射炮的弹药,,,,,,
Eden_CargoContainerReinforcedS,[c][00FFFF]Reinforced Loot Container[-][/c],,,,,,,,,,[c][00FFFF]强化战利品箱[-][/c],,,,,,
Eden_CargoContainerReinforcedSinfo,A reinforced cargo container for POIs and NPC ships.\n\nVery high HP to survive most battles. Set loot via container ID in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一种用于POI和NPC飞船的强化货箱\n\n非常高的血量使其可以在战斗之后依然完整，在控制面板用利用Container ID来设定其中的战利品\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_CargoContainerReinforcedL,[c][00FFFF]Reinforced Loot Container Large[-][/c],,,,,,,,,,[c][00FFFF]强化大型战利品箱[-][/c],,,,,,
Eden_CargoContainerReinforcedL2,[c][00FFFF]Reinforced Loot Container Large 2[-][/c],,,,,,,,,,[c][00FFFF]强化大型战利品箱2[-][/c],,,,,,
Eden_SalvageT1,Destroyed Salvage,,,,,,,,,,毁坏的打捞物(T1),,,,,,
Eden_SalvageT1info,Wreckage that can be salvaged or deconstructed for raw materials or sold to Free Colonists Scrapyards.\n\nSometimes leaves behind a box with valuable materials when removed from wrecks.\n\nMost often found in orbital wreckage.,,,,,,,,,,可以分解为原材料或者售卖给自由殖民者的残骸.\n\n从残骸中移出时偶尔会留下一个装有高价值材料的容器.\n\n多见于轨道残骸.,,,,,,
Eden_SalvageT2,Wrecked Salvage,,,,,,,,,,击毁的打捞物(T2),,,,,,
Eden_SalvageT3,Ruined Salvage,,,,,,,,,,废弃的打捞物(T3),,,,,,
Eden_SalvageT4,Broken Salvage,,,,,,,,,,破损的打捞物(T4),,,,,,
Eden_SalvageT5,Damaged Salvage,,,,,,,,,,损坏的打捞物(T5),,,,,,
Eden_SalvageT6,Decrepit Salvage,,,,,,,,,,腐朽的打捞物(T6),,,,,,
Eden_StatueDialog,Statue,,,,,,,,,,雕像,,,,,,
Eden_StatueDialoginfo,A decorative block for POIs. Dialog enabled. \n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,用于POI的装饰方块. 已启用对话. \n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_ConsoleDialog,Console,,,,,,,,,,控制台,,,,,,
Eden_ConsoleDialog2,Console,,,,,,,,,,控制台,,,,,,
Eden_PadDialog,Data Pad,,,,,,,,,,数据平板,,,,,,
Eden_CargoDialog,Cargo Container,,,,,,,,,,货箱,,,,,,
Eden_TreasureDialog,Chest,,,,,,,,,,箱子,,,,,,
Eden_InvisibleDialog,Dialog,,,,,,,,,,对话,,,,,,
Eden_RadioPirates,Subspace Radio (Pirates),,,,,,,,,,亚空间无线电 (海盗),,,,,,
Eden_RadioPiratesinfo,"A subspace radio that transmits audio on all frequencies. Can be shot at to remove, or deactivated in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,,,,一种亚空间无线电，能够在所有频率上传输音频。可以射击以移除，或在控制面板中停用。,,,,,,
Eden_RadioColonists,Subspace Radio (Colonists),,,,,,,,,,亚空间无线电 (自由殖民者),,,,,,
Eden_RadioDroneSwarm,Subspace Radio (Drone Swarm),,,,,,,,,,亚空间无线电 (无人机蜂群),,,,,,
Eden_DecoMiningLaserYellow,Mining Laser Deco (Yellow),,,,,,,,,,采矿激光装饰 (黄色),,,,,,
Eden_DecoMiningLaserYellowinfo,"A decorative laser beam for POIs. Can remove via multitool by aiming at the block base, or can be turned off in the control panel.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c]",,,,,,,,,,用于POI的装饰性激光束。可以通过瞄准块基的多工具移除，也可以在控制面板中关闭。\n[c][A9A9A9][i]需要伊甸园项目或重铸伊甸园。[/i][-][/c],,,,,,
Eden_DecoMiningLaserYellow2,Mining Turret Deco (Yellow),,,,,,,,,,采矿塔装饰(黄色),,,,,,
Eden_DecoMiningLaserBlue,Mining Laser Deco (Blue),,,,,,,,,,采矿激光装饰(蓝色),,,,,,
Eden_DecoMiningLaserBlue2,Mining Turret Deco (Blue),,,,,,,,,,采矿塔装饰(蓝色),,,,,,
Eden_DecoyAlienTurretSmall,Small POI Decoy (Turret),,,,,,,,,,小型目标诱饵(炮塔),,,,,,
Eden_DecoyAlienTurretSmallinfo,A heavily armored decoy for POIs that sends out false sensor readings to fool enemy turrets to fire on it.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一种为POIs设计的重型装甲诱饵，它发出虚假的传感器读数，诱使敌人炮塔向其开火。\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园计划。[/i][-][/c],,,,,,
E:_DecoyAlienTurretLarge,Large POI Decoy (Turret),,,,,,,,,,大型POI诱饵(炮塔),,,,,,
Eden_ECMAlienTurretLarge,ECM Module (Turret),,,,,,,,,,电子对抗模块 (炮塔),,,,,,
Eden_DecoyAlienGenSmall,Small POI Decoy (Generator),,,,,,,,,,小型POI诱饵 (发电机),,,,,,
Eden_DecoyAlienGenLarge,Large POI Decoy (Generator),,,,,,,,,,大型POI诱饵 (发电机),,,,,,
Eden_ECMAlienGenLarge,ECM Module (Generator),,,,,,,,,,电子对抗模块 (发电机),,,,,,
mapClaimed IronResource,Claimed Iron Asteroid,,,,,,,,,,铁小行星 (已宣誓主权),,,,,,
mapClaimed SiliconResource,Claimed Silicon Asteroid,,,,,,,,,,硅小行星 (已宣誓主权),,,,,,
mapClaimed CopperResource,Claimed Copper Asteroid,,,,,,,,,,铜小行星 (已宣誓主权),,,,,,
mapClaimed CobaltResource,Claimed Cobalt Asteroid,,,,,,,,,,钴小行星 (已宣誓主权),,,,,,
mapClaimed MagnesiumResource,Claimed Magnesium Asteroid,,,,,,,,,,镁小行星 (已宣誓主权),,,,,,
mapClaimed TitaniumResource,Claimed Titanium Asteroid,,,,,,,,,,钛小行星 (已宣誓主权),,,,,,
mapClaimed NeodymiumResource,Claimed Neodymium Asteroid,,,,,,,,,,钕小行星 (已宣誓主权),,,,,,
mapClaimed SathiumResource,Claimed Sathium Asteroid,,,,,,,,,,钑小行星 (已宣誓主权),,,,,,
mapClaimed AluminiumResource,Claimed Aluminium Asteroid,,,,,,,,,,铝小行星 (已宣誓主权),,,,,,
mapClaimed GoldResource,Claimed Gold Asteroid,,,,,,,,,,金小行星 (已宣誓主权),,,,,,
mapClaimed ErestrumResource,Claimed Erestrum Asteroid,,,,,,,,,,锷小行星 (已宣誓主权),,,,,,
mapClaimed ZascosiumResource,Claimed Zascosium Asteroid,,,,,,,,,,铡小行星 (已宣誓主权),,,,,,
mapClaimed PlatinumResource,Claimed Platinum Asteroid,,,,,,,,,,铂小行星 (已宣誓主权),,,,,,
mapClaimed PromethiumResource,Claimed Promethium Asteroid,,,,,,,,,,钷小行星 (已宣誓主权),,,,,,
mapClaimed PentaxidResource,Claimed Pentaxid Asteroid,,,,,,,,,,翘曲水晶小行星 (已宣誓主权),,,,,,
mapClaimed IceResource,Claimed Ice Asteroid,,,,,,,,,,冰小行星 (已宣誓主权),,,,,,
mapClaimed Rich IceResource,Claimed Rich Ice Asteroid,,,,,,,,,,富冰小行星 (已宣誓主权),,,,,,
mapClaimed Heavy IceResource,Claimed Heavy Ice Asteroid,,,,,,,,,,重冰小行星 (已宣誓主权),,,,,,
mapRich IceResource,Rich Ice Asteroid,,,,,,,,,,富冰小行星,,,,,,
mapHeavy IceResource,Heavy Ice Asteroid,,,,,,,,,,重冰小行星,,,,,,
mapCommon Ore SiteResource,Common Ore Site,,,,,,,,,,常见矿物场地,,,,,,
mapEdenAsteroidScaninfoResource,[c][D2AF00][b]Too much inteference - asteroid scan inconclusive[/b][-][/c],,,,,,,,,,[c][D2AF00][b]干扰过多 - 小行星扫描无法确定结果[/b][-][/c],,,,,,
Eden_ModularPulseLaserSVIR,Small Modulated Pulse Laser [c][FF0000](Infrared)[-][/c],,,,,,,,,,小型调制脉冲激光炮 [c][FF0000](红外)[-][/c],,,,,,
Eden_ModularPulseLaserSVIRinfo,A modulated pulse laser that is capable of having its frequency crystal changed to adapt to different combat situations. \nChange frequency with the upgrade or downgrade function of a multitool.\n\nSee the associated frequency cell for stats.\n[c][A9A9A9][i]Requires Project Eden or Reforged Eden.[/i][-][/c],,,,,,,,,,一门可以通过更换震荡晶体来改变频率以适应不用战斗需求的小型调制化脉冲激光炮. \n用多功能枪的升级或降级功能来改变波段.\n\n不同波段的效果请参见对应的弹药类型.\n[c][A9A9A9][i]需要伊甸园计划或重铸伊甸园.[/i][-][/c],,,,,,
Eden_ModularPulseLaserSVIR_Weapon,Modulated Pulse Laser [c][FF0000](Infrared)[-][/c],,,,,,,,,,调制脉冲激光炮 [c][FF0000](红外)[-][/c],,,,,,
Eden_ModularPulseLaserSVIR_Ammo,Modulated Frequency Cell [c][FF0000](Infrared)[-][/c],,,,,,,,,,调制脉冲激光电池 [c][FF0000](红外)[-][/c],,,,,,
Eden_ModularPulseLaserSVIR_Ammoinfo,An energy cell fitted with a frequency crystal for the Small Modulated Pulse Laser weapon system. Change frequency with the upgrade or downgrade function of a multitool.\n\n[FFFFFF]Frequency:[-][/c] [c][FF0000]Infrared[-][/c]\n[c][FFFFFF]Hull Damage:[-][/c] [c][00FF00]+25%[-][/c]\n[c][FFFFFF]Device Damage:[-][/c] [c][00FF00]+25%[-][/c]\n[c][FFFFFF]Shield Damage:[-][/c] [c][FF0000]-50%[-][/c]\n[c][FFFFFF]Entity Damage:[-][/c] [c][FFFF00]+0%[-][/c]\n[c][FFFFFF]Range:[-][/c] [c][00FF00]+50%[-][/c]\nFor long range combat or taking out structures.,,,,,,,,,,一块为调制脉冲激光炮设计的内含震荡水晶的能量电池，用多功能枪的升级或降级功能来改变炮塔的波段\n\n[c][FFFFFF]波段:[-][/c] [c][FF0000]红外[-][/c]\n[c][FFFFFF]方块伤害:[-][/c] [c][00FF00]+25%[-][/c]\n[c][FFFFFF]设备伤害:[-][/c] [c][00FF00]+25%[-][/c]\n[c][FFFFFF]护盾伤害:[-][/c] [c][FF0000]-50%[-][/c]\n[c][FFFFFF]实体伤害:[-][/c] [c][FFFF00]+0%[-][/c]\n[c][FFFFFF]Range:[-][/c] [c][00FF00]+50%[-][/c]\n用于攻击远距离无护盾建筑,,,,,,
Eden_ModularPulseLaserSVUV,Small Modulated Pulse Laser [c][FF00FF](Ultraviolet)[-][/c],,,,,,,,,,小型调制脉冲激光炮 [c][FF00FF](紫外)[-][/c],,,,,,
