KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
HullCombatThinLarge,Combat Steel Block L (thin),Gefechts-Stahlblock L,Bloc acier militaire L,Blocco di Acciaio da Combattimento L,Bloque de acero de combate L,Bloco de Aço Combate L,Bloco de Aço de Combate G,Blok ze stali bojowej L,Блок из оружейной стали Б,戦闘用スチールL,战术钢制方块 L,戰鬥鋼大方塊(薄),전투용 강철 블록 L,,,Gewapend staal blok L,Khối thép chiến đấu L
HullCombatThinLargeBlocks,Combat Steel Blocks L (thin),Gefechts-Stahlblöcke L (dünn),Blocs acier militaire L(fin),Blocchi di Acciaio da Combattimento L (Sottile),Bloque de acero de combate L (delgado),Blocos de Aço Combate L (fino),Bloco de Aço de Combate G (fino),"Blok ze stali bojowej, płaskie L (grupa)",Блоки из оружейной стали Б (тонкие),戦闘用スチールL (薄型),战斗钢块 L(薄),戰鬥鋼大方塊(薄),전투용 강철 블록 L(얇음),,,Gewapend staal blokken L (Smal),Khối thép chiến đấu L (mỏng)
HullDestroyed,Steel Blocks - Destroyed,Stahlblöcke - zerstört,Blocs acier - détruits,Blocchi di Acciaio - Distrutti,Bloques de acero - Destruido,Blocos de Aço - Destruídos,Blocos de Aço - Destruído,Stalowe Bloki L - Zniszczone,Стальные блоки - разбитые,スチール - 破損,钢制方块 - 已损毁,鋼鐵方塊 - 已摧毀,강철 블록 - 파괴됨,,,Stalen blokken - Vernietigd,Khối thép - bị phá hủy
HullFull,Steel Block,Stahlblock,Bloc acier,Blocco di Acciaio,Bloque de acero,Bloco de Aço,Bloco de Aço,Blok stalowy,Стальной блок,スチール,钢制方块,鋼鐵方塊,강철 블록,,,Stalen blok,Khối thép
HullFullLarge,Steel Block L,Stahlblock L,Bloc acier L,Blocco di Acciaio L,Bloque de acero L,Bloco de Aço L,Bloco de Ferro G,Blok stalowy L,Стальной блок Б,スチールL,钢制方块 L,鋼鐵大方塊,강철 블록 L,,,Stalen blok L,Khối thép L
HullFullLargeDestroyed,Steel Block L - Destroyed,Stahlblock L - zerstört,Bloc acier L - détruit,Blocco di Acciaio L - Distrutto,Bloques de acero L - Destruido,Bloco de Aço - Destruído,Bloco de Aço G - Destruído,Blok stalowy L - zniszczony,Стальной блок Б - разбитый,スチールL - 破損,钢制方块 L - 已损毁,鋼鐵大方塊 - 已摧毀,강철 블록 L - 파괴됨,,,Stalen blok L - Vernietigd,Khối thép L - Đã phá hủy
HullFullSmall,Steel Block S,Stahlblock S,Bloc acier S,Blocco di Acciaio S,Bloque de acero S,Bloco de Aço S,Bloco de Aço P,Blok stalowy S,Стальной блок М,スチールS,钢制方块 S,鋼鐵小方塊,강철 블록 S,,,Stalen blok S,Khối thép S
HullFullSmallDestroyed,Steel Block S - Destroyed,Stahlblock S - zerstört,Bloc acier S - détruit,Blocco di Acciaio S - Distrutto,Bloques de acero S - Destruido,Bloco de Aço S - Destruído,Blocos de Aço P - Destruído,Blok stalowy S - zniszczony,Стальной блок М - разбитый,スチールS - 破損,钢制方块 S - 已损毁,鋼鐵小方塊 - 已摧毀,강철 블록 S - 파괴됨,,,Stalen blok S - Vernietigd,Khối thép S - Bị phá hủy
HullLargeBlocks,Steel Blocks L,Stahlblöcke L,Blocs acier L,Blocchi di Acciaio L,Bloques de acero L,Blocos de Aço L,Blocos de Aço G,Stalowe Bloki S,Стальные блоки Б,スチールL,钢制方块 L,鋼鐵大方塊,강철 블록 L,,,Stalen blokken L,Khối thép L
HullLargeDestroyedBlocks,Steel Blocks L - Destroyed,Stahlblöcke L - zerstört,Blocs acier L - détruits,Blocchi di Acciaio L - Distrutti,Bloques de acero L - Destruido,Blocos de Aço L - Destruídos,Blocos de Aço G - Destruído,Bloki stalowe S - zniszczone,Стальные блоки Б - разбитые,スチールL - 破損,钢制方块 L - 已损毁,鋼鐵大方塊 - 已摧毀,강철 블록 L - 파괴됨,,,Stalen blokken L - Vernietigd,Khối thép L - Bị phá hủy
HullSmallBlocks,Steel Blocks S,Stahlblöcke S,Blocs acier S,Blocchi di Acciaio S,Bloque de acero S,Blocos de Aço S,Blocos de Aço P,Bloki stalowe S,Стальные блоки М,スチールS,钢制方块 S,鋼鐵小方塊,강철 블록 S,,,Stalen blokken S,Khối thép S
HullSmallDestroyedBlocks,Steel Blocks S - Destroyed,Stahlblöcke S - zerstört,Blocs acier S - détruits,Blocchi di Acciaio S - Distrutti,Bloques de acero S - Destruido,Blocos de Aço S - Destruídos,Blocos de Aço P - Destruído,Szklana poręcz nachylona (lewa),Стальные блоки М - разбитые,スチールS - 破損,钢制方块 S - 已损毁,鋼鐵小方塊 - 已摧毀,강철 블록 S - 파괴됨,,,Stalen blokken S - Vernietigd,Khối thép S - Bị phá hủy
HullThin,Steel Block (thin),Stahlblock,Bloc acier,Blocco di Acciaio,Bloque de acero,Bloco de Aço,Bloco de Aço,Blok stalowy,Стальной блок,スチール,钢制方块,鋼鐵方塊(薄),강철 블록,,,Stalen blok,Khối thép
HullThinLarge,Steel Block L (thin),Stahlblock L,Bloc acier L,Blocco di Acciaio L,Bloque de acero L,Bloco de Aço L,Bloco de Ferro G,Blok stalowy L,Стальной блок Б,スチールL,钢制方块 L,鋼鐵大方塊(薄),강철 블록 L,,,Stalen blok L,Khối thép L
HullThinLargeBlocks,Steel Blocks L (thin),Stahlblöcke L (dünn),Bocs acier L (fin),Blocchi di Acciaio L (Sottile),Bloques de acero (L) (fino),Blocos de Aço L (fino),Blocos de Aço G (fino),"Bloki stalowe, płaskie L (grupa)",Стальные блоки Б (тонкие),スチールL (薄型),钢制方块 L (薄型),鋼鐵大方塊(薄),강철 블록 L(얇음),,,Stalen blokken L (Smal),Khối thép L (mỏng)
HullThinLargeDestroyed,Steel Blocks L (thin) - Destroyed,Stahlblöcke L (dünn) - zerstört,Blocs acier L (fin) - détruits,Blocchi di Acciaio L (Sottile) - Distrutti,Bloques de acero (L) - Destruido,Blocos de Aço (fino) - Destruídos,Blocos de Aço G (fino) - Destruído,"Bloki stalowe, płaskie, zniszczone L (grupa)",Стальные блоки Б (тонкие) - разбитые,薄型スチールL(破損),钢制方块 L (薄型)- 已损毁,鋼鐵大方塊(薄) - 已摧毀,강철 블록 L(얇음) - 파괴됨,,,Stalen blokken L (Smal) - Vernietigd,Khối thép L (mỏng) - Đã phá hủy
HullThinSmall,Steel Block S (thin),Stahlblock S,Bloc acier S,Blocco di Acciaio S,Bloque de acero S,Bloco de Aço S,Bloco de Aço P,Blok stalowy S,Стальной блок М,スチールS,钢制方块 S,鋼鐵小方塊(薄),강철 블록 S,,,Stalen blok S,Khối thép S
HullThinSmallBlocks,Steel Blocks S (thin),Stahlblöcke S (dünn),Blocs acier S (fin),Blocchi di Acciaio S (Sottile),Bloque de acero (S) (fino),Blocos de Aço S (fino),Blocos de Aço P (fino),"Bloki stalowe, płaskie S (grupa)",Стальные блоки М (тонкие),スチールS (薄型),钢制方块 S (薄型),鋼鐵小方塊(薄),강철 블록 S(얇음),,,Stalen blokken S (Smal),Khối thép S (mỏng)
HullThinSmallDestroyed,Steel Blocks S (thin) - Destroyed,Stahlblöcke S (dünn) - zerstört,Blocs acier S (fin) - détruits,Blocchi di Acciaio S (Sottile) - Distrutti,Bloques de acero (S) (fino) - Destruido,Blocos de Aço (fino) - Destruídos,Blocos de Aço P (fino) - Destruído,"Bloki stalowe, płaskie, zniszczone S (grupa)",Стальной блок М (тонкий) - разбитый,スチールL(薄型) - 破損,钢制方块 S (薄型)- 已损毁,鋼鐵小方塊(薄) - 已摧毀,강철 블록 S(얇음) - 파괴됨,,,Stalen blokken S (Smal) - Vernietigd,Khối thép S (mỏng) - Đã phá hủy
RailingDiagonal,Railing Diagonal,Geländer diagonal,Rambarde diagonale,Ringhiera Diagonale,Barandilla diagonal,Gradeamento Oblíquo,Grade Diagonal,Ogrodzenie - ukośne,Перила диагональные,ブレースゲージ,斜线栅栏,對角欄杆,난간 대각,,,Railing diagonaal,Đường chéo lan can
RailingDiagonalGlass,Glass Railing Diagonal,Glasgeländer diagonal,Rambarde verre diagonale,Ringhiera di Vetro Diagonale,Barandilla diagonal de cristal,Gradeamento Oblíquo de Vidro,Grade Diagonal de Vidro,Szklane ogrodzenie - ukośne,Стеклянные перила диагональные,ブレースガラスゲージ,玻璃斜线栅栏,玻璃對角欄杆,유리 난간 대각,,,Glazen railing diagonaal,Đường chéo lan can kính
RailingDiagonalGlassInv,Glass Railing Diagonal,Glasgeländer diagonal,Rambarde verre diagonale,Ringhiera di Vetro Diagonale,Barandilla diagonal de cristal,Gradeamento Oblíquo de Vidro,Grade Diagonal de Vidro Inv,Szklane ogrodzenie - ukośne,Стеклянные перила диагональные,ブレースガラスゲージ,玻璃斜线栅栏,玻璃對角欄杆,유리 난간 대각,,,Glazen railing diagonaal,Đường chéo lan can kính
RailingL,Railing L-Shape,Geländer L-Form,Rambarde en L,Ringhiera a L,Barandilla en L,Gradeamento Formato em L,Grade em L,Ogrodzenie - narożnik,Перила L-образные,ゲージL字型,L型栅栏,L型欄杆,난간 L자형,,,Raling L-vorm,Lan can hình chữ L
RailingLGlass,Glass Railing L-Shape,Glasgeländer L-Form,Rambarde verre en L,Ringhiera di Vetro a L,Barandilla de cristal en L,Gradeamento em Vidro Formato em L,Grade com Vidro em L,Szklane ogrodzenie - narożnik,Стеклянные перила L-образные,ガラスゲージL字型,玻璃L型栅栏,玻璃L形欄杆,유리 난간 L자형,,,Glazen railing L-vorm,Lan can kính hình chữ L
RailingLGlassInv,Glass Railing L-Shape,Glasgeländer L-Form,Rambarde verre en L,Ringhiera di Vetro a L,Barandilla de cristal en L,Gradeamento em Vidro Formato em L,Grade com Vidro em L Inv,Szklane ogrodzenie - narożnik,Стеклянные перила L-образные,ガラスゲージL字型,玻璃L型栅栏,玻璃L形欄杆,유리 난간 L자형,,,Glazen railing L-vorm,Lan can kính hình chữ L
RailingRound,Railing Round,Geländer rund,Rambarde arrondie,Ringhiera Rotonda,Barandilla redonda,Gradeamento Redondo,Grade Redonda,Ogrodzenie - łuk,Перила круглые,ラウンドゲージ,圆型栅栏,圓形欄杆,둥근 난간,,,Railing rond,Vòng lan can
RailingRoundGlass,Glass Railing Round,Glasgeländer rund,Rambarde verre arrondie,Ringhiera di Vetro Rotonda,Barandilla redonda de cristal,Gradeamento de Vidro Redondo,Grande com Vidro Redonda,Szklane ogrodzenie - łuk,Стеклянные перила скругленные,ラウンドガラスゲージ,玻璃圆型栅栏,玻璃圓形欄杆,둥근 유리 난간,,,Glazen railing rond,Vòng lan can kính
RailingRoundGlassInv,Glass Railing Round,Glasgeländer rund,Rambarde verre arrondie,Ringhiera di Vetro Rotonda,Barandilla redonda de cristal,Gradeamento de Vidro Redondo,Grade com Vidro Redonda Inv,Szklane ogrodzenie - łuk,Стеклянные перила скругленные,ラウンドガラスゲージ,玻璃圆型栅栏,玻璃圓形欄杆,둥근 유리 난간,,,Glazen railing rond,Vòng lan can kính
RailingSlopeGlassLeft,Glass Railing Slope (left),Glasgeländer schräg (links),Rambarde verre inclinée (gauche),Ringhiera di Vetro Inclinata (Sinistra),Barandilla inclinada de cristal (izquierda),Inclinação Gradeamento de Vidro (esquerda),Grade Inclinada de Vidro (esquerda),Szklana poręcz nachylona (prawa),Стеклянные перила наклонные (левые),ガラスゲージ(左),玻璃楼梯扶手 (左),玻璃斜坡欄杆(左),유리 난간 경사면(왼쪽),,,Glazen railing helling (links),Độ dốc lan can kính (trái)
RailingSlopeGlassLeftInv,Glass Railing Slope (left),Glasgeländer schräg (links),Rambarde verre inclinée (gauche),Ringhiera di Vetro Inclinata (Sinistra),Barandilla inclinada de cristal (izquierda),Inclinação Gradeamento de Vidro (esquerda),Grade Inclinada de Vidro (esquerda) Inv,Szklana poręcz pochyła (prawa),Стеклянные перила наклонные (левые),ガラスゲージ(左),玻璃楼梯扶手 (左),玻璃斜坡欄杆(左),유리 난간 경사면(왼쪽),,,Glazen railing helling (links),Độ dốc lan can kính (trái)
RailingSlopeGlassRight,Glass Railing Slope (right),Glasgeländer schräg (rechts),Rambarde verre inclinée (droite),Ringhiera di Vetro Inclinata (Destra),Barandilla inclinada de cristal (derecha),Inclinação Gradeamento de Vidro (direita),Grade Inclinada de Vidro (direita),Nachylenie poręczy (lewa),Стеклянные перила наклонные (правые),ガラスゲージ(右),玻璃楼梯扶手 (右),玻璃斜坡欄杆(右),유리 난간 경사면(오른쪽),,,Glazen railing helling (rechts),Độ dốc lan can kính (bên phải)
RailingSlopeGlassRightInv,Glass Railing Slope (right),Glasgeländer schräg (rechts),Rambarde verre inclinée (droite),Ringhiera di Vetro Inclinata (Destra),Barandilla inclinada de cristal (derecha),Inclinação Gradeamento de Vidro (direita),Grade Inclinada de Vidro (direita) Inv,Nachylenie poręczy (prawa),Стеклянные перила наклонные (правые),ガラスゲージ(右),玻璃楼梯扶手 (右),玻璃斜坡欄杆(右),유리 난간 경사면(오른쪽),,,Glazen railing helling (rechts),Độ dốc lan can kính (bên phải)
RailingSlopeLeft,Railing Slope (left),Geländer schräg (links),Rambarde inclinée (gauche),Ringhiera Inclinata (Sinistra),Barandilla inclinada (izquierda),Inclinação Gradeamento (esquerda),Grade Inclinada (esquerda),Bloki kratownicy L,Перила наклонные (левые),スロープゲージ(左),楼梯扶手 (左),斜坡欄杆(左),난간 경사면(왼쪽),,,Railing helling (links),Độ dốc lan can (trái)
RailingSlopeRight,Railing Slope (right),Geländer schräg (rechts),Rambarde inclinée (droite),Ringhiera Inclinata (Destra),Barandilla inclinada (derecha),Inclinação Gradeamento (direita),Grade Inclinada (direita),Bloki kratownicowe S,Перила наклонные (правые),スロープゲージ(右),楼梯扶手 (右),斜坡欄杆(右),난간 경사면(오른쪽),,,Railing helling (rechts),Độ dốc lan can (bên phải)
RailingVert,Railing,Geländer,Rambarde,Ringhiera,Barandilla,Gradeamento,Grade,Ogrodzenie,Перила,ゲージ,栅栏,欄杆,난간,,,Railing,Lan can
RailingVertGlass,Glass Railing,Glasgeländer,Rambarde verre,Ringhiera di Vetro,Barandilla de cristal,Gradeamento de Vidro,Grade com Vidro,Szklane ogrodzenie,Стеклянные перила,ガラスゲージ,玻璃栅栏,玻璃欄杆,유리 난간,,,Glazen railing,Lan can kính
RailingVertGlassInv,Glass Railing,Glasgeländer,Rambarde verre,Ringhiera di Vetro,Barandilla de cristal,Gradeamento de Vidro,Grade com Vidro Inv,Szklane ogrodzenie,Стеклянные перила,ガラスゲージ,玻璃栅栏,玻璃欄杆,유리 난간,,,Glazen railing,Lan can kính
RampSteep,Ramp Steep,Rampe steil,Rampe escarpée,Rampa Ripida,Rampa pronunciada,Acentuação da Rampa,Degrau de Rampa,Rampa,Крутой пандус,スロープランプ,陡峭斜坡,陡坡,가파른 경사로,,,Helling steil,Đường dốc đứng
Stairs1x1x1,Stairs Wedge (texturable),Treppe schräg (texturierbar),Escalier plein (texturable),Cuneo Scale (Texturabile),Cuña de escaleras (texturizable),Calço Escadas (com textura),Borda de Escada (texturizável),Schody (teksturowane),Лестничный пролет (окрашиваемый),階段ウェッジ(texturable),楔形楼梯 (可喷涂),樓梯楔(表面可編輯),계단 웨지(텍스처 가능),,,Trap wig (Textuurbaar),Nêm cầu thang (có thể kết cấu)
StairsMS,Stairs Freestanding,Treppe freistehend,Escalier sans fond,Scale Indipendenti,Escalera independiente,Escadas Independentes,Escadarias Independentes,Schody - wolnostojące,Лестница,階段フリースタンディング,独立式楼梯,獨立樓梯,계단 프리스탠딩,,,Trap vrijstaand,Cầu thang hạ cánh tự do
StairsWedge,Stairs Wedge,Treppe schräg,Escalier plein,Cuneo Scale,Cuña de escaleras,Calço Escadas,Borda de Escada,Schody,Лестничный пролет,階段ウェッジ,楔形楼梯,樓梯楔,계단 웨지,,,Trap wig,Nêm cầu thang
StairsWedgeLong,Stairs Wedge Long,Treppe schräg (lang),Escalier plein long,Cuneo Scale Lungo,Cuña de escaleras larga,Calço Escadas Comprido,Borda de Escada Longa,Długie schody,Длинный лестничный пролет,階段ウェッジロング,长楔形楼梯,長樓梯楔,긴 계단 웨지,,,Trap wig lang,Cầu thang Nêm dài
TrussCorner,Corner,Ecke,Coin,Angolo,Esquina,Canto,Canto,Narożnik,Угол,トラスコーナー,拐角,轉角,코너,,,Hoek,Góc
TrussCornerRoundThin,Round Slope (thin),Runde Rampe (dünn),Coin arrondi fin 1,Angolo Arrotondato,Rampa redonda fina,Inclinação Redonda Fina,Arredondado Inclinado Fino,Nachylenie wypukłe - wąskie,Скругленный скос тонкий,薄型ラウンドスロープ,薄片圆型斜坡,圓形薄斜坡(薄),얇은 둥근 경사면,,,Ronde helling smal,Dốc tròn mỏng
TrussCornerRoundThin2,Corner Round 2 (thin),Runde Rampe 2 (dünn),Coin arrondi fin 2,Angolo Arrotondato 2,Esquina redonda fina 2,Canto Redondo Fino 2,Canto Arredondado Fino 2,Narożnik zaokrąglony - wąski,Скругленный угол тонкий,薄型コーナーラウンドⅡ,薄圆型拐角 2,圓形薄轉角2(薄),얇은 둥근 코너 2,,,Ronde hoek smal 2,Góc Vòng mỏng 2
TrussCornerThin,Corner (thin),Ecke (dünn),Coin fin,Angolo Sottile,Esquina fina,Canto Fino,Canto Fino,Narożnik - wąski,Тонкий угол,薄型コーナー,薄片型拐角,薄轉角(薄),얇은 코너,,,Dunne hoek,Góc mỏng
TrussCube,Cube,Würfel,Cube,Cubo,Cubo,Cubo,Cubo,Sześcian,Куб,キューブ,正方体,立方體,큐브,,,Kubus,Khối
TrussCurveOutSlope,Curved Corner,Gekrümmte Ecke,Coin arrondi A,Angolo Curvo,Esquina curva,Canto com Curvatura,Canto Curvado,Narożnik zaokrąglony,Закругленный угол,カーブコーナ,弧形拐角,彎曲轉角,휘어진 코너,,,Gebogen hoek,Góc cong
